lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
1150000822,0.053872578,0.34934875,0.045439526,0.14578605,0.012549154,0.113685,0.19183247,0.08748647
1150001092,0.015484445,0.344063,0.08177327,0.1373698,0.15231128,0.12837893,0.079645716,0.060973506
1150002502,0.106732115,0.02716526,0.11383846,0.32139495,0.017445715,0.22579767,0.15775342,0.029872479
1150002592,0.04100299,0.06567266,0.056719504,0.6074249,0.15058348,0.057746883,0.0032921599,0.01755744
1150003802,0.25910994,0.05109394,0.13343062,0.16119039,0.151936,0.23263705,0.0061824666,0.004419569
1150004092,0.06090399,0.09757733,0.2728795,0.18395264,0.022089554,0.22246736,0.046550296,0.09357939
1150005262,0.19947001,0.23058501,0.11122778,0.17313224,0.06955251,0.13300118,0.021969758,0.061061483
1150005972,0.073357776,0.09385341,0.023244034,0.5724727,0.0788407,0.13981083,0.0061359275,0.012284612
1150007303,0.48066097,0.1896902,0.24604121,0.0068543116,0.0055934866,0.026121562,0.027578479,0.01745976
1150007432,0.105818056,0.8067468,0.08434347,0.00080348196,0.00031604513,0.0007215621,0.0010410763,0.00020959009
1150008142,0.16568592,0.20730513,0.052219972,0.1148138,0.13236035,0.26947692,0.030554939,0.027582923
1160000282,0.122831546,0.14495942,0.27825242,0.26839408,0.041321527,0.07739939,0.03636436,0.03047724
1170006442,0.101268195,0.0829392,0.1854842,0.47988248,0.03426278,0.054182783,0.0038719452,0.058108393
1170013163,0.06842606,0.16271356,0.41571584,0.10696399,0.060522463,0.052106667,0.06679095,0.06676033
1170013972,0.11883661,0.1551783,0.15440777,0.4029815,0.067532726,0.01805621,0.015514724,0.067492224
1170014783,0.29719627,0.13824283,0.16025048,0.2400065,0.016682046,0.03716394,0.029126715,0.08133129
1220005463,0.19404656,0.16167992,0.18519214,0.35160398,0.032841153,0.030050822,0.019610792,0.02497461
1220013612,0.004864727,0.098344535,0.033229772,0.58468467,0.04261001,0.029594475,0.074267015,0.13240477
1220053053,0.41941455,0.2399294,0.23720045,0.034107804,0.014253566,0.015939785,0.015865527,0.023288874
1220056833,0.08202166,0.27349338,0.1869455,0.35455477,0.026486846,0.03132176,0.031094946,0.014081158
1220056903,0.24568823,0.07827597,0.26128745,0.31039298,0.023396958,0.02320588,0.030758882,0.026993658
1230003032,0.10814832,0.3750286,0.11371602,0.39438874,0.0026831608,0.0017547007,0.0014907809,0.0027897866
1230009732,0.49242932,0.13245305,0.18488598,0.049580317,0.021095002,0.09534187,0.01812418,0.0060902545
1240009142,0.027561488,0.25795257,0.13478316,0.34698272,0.019408623,0.16878495,0.031388707,0.013137745
1240018052,0.2396256,0.4979456,0.2537156,0.0048717414,0.00093334843,0.0010219216,0.00072578207,0.0011603297
1240019053,0.46049106,0.21481292,0.2985472,0.009751654,0.00830133,0.0033124113,0.0011767481,0.003606702
1250034252,0.3462476,0.19007106,0.22390954,0.07906826,0.054263342,0.089545324,0.007866002,0.009028854
