lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8,arc9,arc10
1150000822,0.18087731,0.032002922,0.0486617,0.066260904,0.090878785,0.16343258,0.08590332,0.0079132235,0.2883132,0.035756074
1150001092,0.104719095,0.10641938,0.061013285,0.22492376,0.13465606,0.008484576,0.14898647,0.08370354,0.03811914,0.08897465
1150002502,0.20568019,0.01879258,0.31754684,0.069622874,0.08334086,0.020474443,0.055240195,0.016844274,0.05577269,0.15668496
1150002592,0.49923614,0.04375331,0.033698656,0.104619436,0.059630968,0.051603187,0.034117434,0.10731672,0.04449503,0.021529075
1150003802,0.03584331,0.104062855,0.017301692,0.075701326,0.071295545,0.008970031,0.26497674,0.035945002,0.37420455,0.0116988225
1150004092,0.12859437,0.090535246,0.19212066,0.039982356,0.05958855,0.013216827,0.04477897,0.033589847,0.31708455,0.080508746
1150005262,0.11777,0.02120043,0.084164485,0.16963896,0.047810823,0.073416054,0.06428209,0.0918535,0.15938301,0.17048061
1150005972,0.1891469,0.036563367,0.064464964,0.103856154,0.069598444,0.040141284,0.022813888,0.37039003,0.051260352,0.05176462
1150007303,0.21145779,0.035950158,0.015130222,0.36176705,0.0027566701,0.017380819,0.0057253507,0.18493313,0.087932944,0.076965824
1150007432,0.55461395,0.00042215982,9.2864495e-05,0.15171656,0.00014335164,0.00020220623,0.00017340918,0.23715195,0.029767007,0.025716526
1150008142,0.063019715,0.17671284,0.10029699,0.1494196,0.03267702,0.03130416,0.15720849,0.070071846,0.14336292,0.07592648
1160000282,0.1679446,0.042658053,0.03036898,0.19111505,0.041951817,0.03542756,0.040266793,0.11884436,0.24344917,0.08797362
1170006442,0.28081524,0.025125077,0.0347479,0.064495325,0.04945331,0.020301508,0.01003087,0.08684289,0.04441289,0.38377503
1170013163,0.05300787,0.07176235,0.08609294,0.2249887,0.04984875,0.025732659,0.0138005195,0.105130635,0.16121984,0.20841578
1170013972,0.039034538,0.024661936,0.08426824,0.12226913,0.00880162,0.036564223,0.009848368,0.15663335,0.3838144,0.13410428
1170014783,0.018280827,0.04911634,0.073297895,0.06597183,0.012456845,0.00492634,0.029411012,0.5764996,0.062178466,0.10786087
1220005463,0.14718169,0.014395987,0.028917473,0.2087365,0.018529948,0.020641038,0.032313976,0.13012145,0.23007855,0.16908339
1220013612,0.062181015,0.02932653,0.10206289,0.20954044,0.08727874,0.015675265,0.05797834,0.020792827,0.3818681,0.03329582
1220053053,0.16565754,0.015360056,0.014201782,0.21396178,0.010646931,0.016311744,0.013192836,0.18351954,0.16523361,0.20191425
1220056833,0.09376252,0.026833758,0.021404333,0.38664055,0.027522186,0.013710003,0.018657397,0.15682784,0.041408192,0.21323328
1220056903,0.16547966,0.022859199,0.025588484,0.24357823,0.025415272,0.01937601,0.01273402,0.13780108,0.20624629,0.14092176
1230003032,0.20179044,0.0010058606,0.00028672302,0.25249183,0.001385717,0.0015882506,0.00069826556,0.115566194,0.31870234,0.10648436
1230009732,0.031953223,0.0834516,0.019976228,0.36919188,0.017858129,0.004592735,0.014766745,0.33104545,0.08485249,0.04231159
1240009142,0.042484213,0.018996067,0.1314082,0.37332737,0.024219021,0.027849566,0.0589861,0.058108173,0.2087923,0.055828962
1240018052,0.396563,0.00040629812,0.0011666092,0.22596587,0.0011738018,0.00046829207,0.0031363145,0.199888,0.11009917,0.061132677
1240019053,0.055781957,0.0004943961,0.0026745605,0.026516724,0.0069217817,0.0009904159,0.0068950593,0.05470121,0.5096516,0.3353723
1250034252,0.25108275,0.051093593,0.011322474,0.030237984,0.017314127,0.04582566,0.03208587,0.039894495,0.39170027,0.12944269
1250051122,0.26315156,0.0028524878,0.007423581,0.09407573,0.00021306585,0.0006099528,0.0010811877,0.2878663,0.22870935,0.11401677
1250064892,0.32357273,0.0007133093,0.0019659859,0.5350749,4.722811e-05,0.00046296226,0.00043111262,0.05321494,0.042085763,0.04243108
1270003322,0.13918191,0.01473308,0.04659694,0.19820404,0.051252007,0.10710863,0.25220272,0.110536315,0.05571125,0.024473062
1270024123,0.081684105,0.0025537584,0.025574768,0.055076912,0.24293815,0.0036992736,0.010572061,0.037116796,0.21044353,0.3303407
1270028303,0.36332163,0.03411419,0.070248336,0.010613288,0.048209287,0.090899676,0.02578273,0.061299622,0.04561494,0.24989627
1270040752,0.05348559,0.08278867,0.006780188,0.19443877,0.07672784,0.048472714,0.0151126385,0.04031147,0.3031252,0.17875683
1270041163,0.09082358,0.018122954,0.020375593,0.124689244,0.03143851,0.062496968,0.21770184,0.13004412,0.051051304,0.25325584
1270045763,0.15951115,0.06530202,0.041144047,0.08337495,0.016710099,0.17053486,0.063696,0.051506314,0.24550489,0.102715686
1270054173,0.08670322,0.016779097,0.017662862,0.17265019,0.24538305,0.029945856,0.03096894,0.11280931,0.054782018,0.23231553
1310000402,0.12755448,0.08069265,0.10215827,0.09856801,0.04196826,0.09376164,0.06400465,0.083379865,0.07090743,0.2370048
1310005562,0.41430303,0.0001797069,0.00010408317,0.1725274,0.00028944603,0.010883931,0.0030954182,0.28434515,0.050583523,0.06368833
1320012743,0.049634166,0.011136227,0.0014392168,0.0076594464,0.02899908,0.009743495,0.006275381,0.7434021,0.012703946,0.12900692
1320015733,0.15975186,0.010640197,0.005313668,0.22813335,0.011089141,0.02026717,0.013440041,0.045712214,0.12163766,0.38401473
1320015883,0.03041482,0.0009824159,0.010314745,0.24704139,0.0005362611,0.042512286,0.0016014465,0.08280986,0.16692555,0.4168613
1320018042,0.013906706,0.017867154,0.054940414,0.46840417,0.011059457,0.0026767144,0.28917235,0.05041856,0.037436694,0.054117776
1320022222,0.025719509,0.027936194,0.03179613,0.33992323,0.04093521,0.0807025,0.077091895,0.29515147,0.018781574,0.06196233
1320023692,0.08440153,0.030420462,0.047626305,0.018827055,0.070973404,0.0059456155,0.08977048,0.1804908,0.14227109,0.32927316
1320023702,0.13702078,0.08708571,0.019655634,0.20299736,0.012685191,0.058725387,0.03461515,0.2516529,0.06445647,0.13110544
1320026362,0.07759985,0.004879547,0.019862771,0.5682479,0.008803059,0.15102169,0.009763194,0.057730384,0.054492287,0.047599338
