lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8,arc9,arc10
1150000822,1.0,5.1356976e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150001092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1150002502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150002592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150003802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150004092,1.0,8.283971e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150005262,0.999992,0.0,0.0,0.0,0.0,8.632817e-35,0.0,0.0,8.003892e-06,0.0
1150005972,1.0,0.0,0.0,0.0,1.2683452e-22,0.0,0.0,0.0,0.0,0.0
1150007303,0.0,0.0,6.469217e-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1150007432,0.0,0.0,1.0,3.9000757e-38,0.0,0.0,0.0,0.0,0.0,0.0
1150008142,1.0,2.4856664e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.0328674e-22,7.116598e-36
1150008332,0.0,0.0,6.9422534e-29,1.0,0.0,0.0,0.0,1.8095885e-34,0.0,0.0
1160000282,0.2857143,0.0,0.0,0.0,4.7263006e-19,0.2857143,0.0,0.0,0.42857146,0.0
1170006442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1170013163,0.0,0.0,0.0,0.0,1.0813428e-33,1.0,0.0,0.0,0.0,0.0
1170013972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1170014783,0.0,0.0,0.0,0.0,0.0,7e-45,0.0,0.0,1.0,0.0
1220005463,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
1220013612,0.0,0.0,0.0,0.0,1.0,9.675337e-24,0.0,0.0,0.0,0.0
1220053053,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1220056833,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
1220056903,0.375,0.0,0.0,0.0,1.277e-42,0.5,0.0,0.0,0.125,0.0
1230003032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1336743e-30,0.0,0.0
1230005872,9.116121e-16,0.0,0.0,0.0,4.2873393e-21,1.0,0.0,0.0,0.0,0.0
1230009732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1240009142,1.0,0.0,0.0,0.0,2.152411e-33,0.0,0.0,0.0,0.0,0.0
1240018052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1240019053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250010552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1250034252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1250051122,0.0,0.0,1.2203263e-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1250064892,0.0,0.0,1.0,1.7966882e-30,0.0,0.0,0.0,0.0,0.0,0.0
1270003322,1.0,6.919975e-26,0.0,0.0,0.0,0.0,0.0,0.0,2.4927228e-23,0.0
1270024123,4.615088e-38,5.9043987e-19,0.0,0.0,0.0,1.279732e-39,0.0,0.0,7.085036e-30,1.0
1270028303,1.0,0.0,0.0,0.0,0.0,5.138223e-15,0.0,0.0,0.0,0.0
1270040752,0.0,0.0,0.0,0.0,9.0129e-41,1.0,0.0,0.0,0.0,0.0
1270041163,1.0,0.0,0.0,0.0,0.0,4.526966e-22,0.0,0.0,0.0,0.0
1270045763,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270054173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1310000402,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4369297e-29
1310005562,0.0,0.0,1e-45,1.0,0.0,0.0,0.0,0.0,0.0,0.0
