lake_id,arc1,arc2,arc3,arc4,arc5,arc6
1140000602,0.0,0.0,0.0,0.0,0.0,1.0
1150000822,0.0,0.0,0.0,0.0,0.0,1.0
1150001092,1.0,0.0,0.0,0.0,0.0,0.0
1150002502,0.0,1.0,0.0,0.0,0.0,0.0
1150002592,0.0,1.0,4.4727e-41,0.0,0.0,5.6276612e-33
1150003802,0.0,1.0,0.0,0.0,0.0,0.0
1150004092,0.0,0.0,0.0,0.0,0.0,1.0
1150004882,2.8056314e-13,5.130347e-31,0.0,0.0,0.0,1.0
1150005262,2.8938044e-13,0.5,0.0,0.0,0.0,0.5
1150005972,5.786249e-25,4.841923e-31,0.0,0.0,0.0,1.0
1150006022,0.0,0.0,0.0,0.0,0.0,1.0
1150007303,0.6666667,5.773725e-28,0.0,0.0,0.0,0.33333334
1150007432,0.0,0.0,0.0,0.0,1.0,0.0
1150008142,0.0,0.0,0.0,0.0,0.0,1.0
1150008332,0.0,0.0,0.0,0.0,1.0,0.0
1160000282,0.2857143,0.2857143,0.0,0.0,0.0,0.42857146
1170006442,6.535304e-25,0.0,0.0,0.0,0.0,1.0
1170013163,0.0,0.0,0.0,0.0,0.0,1.0
1170013972,0.0,1.0,0.0,0.0,0.0,0.0
1170014783,0.0,0.0,0.0,0.0,0.0,1.0
1220005463,0.12500675,0.16384861,0.0,0.0,0.0,0.7111447
1220013612,0.0,0.0,0.0,0.0,0.0,1.0
1220053053,0.1,8.835377e-08,2.489e-42,0.0,0.0,0.8999999
1220056833,1.7e-44,0.5,0.0,0.0,0.0,0.5
1220056903,0.375,2.1771283e-08,0.0,0.0,0.0,0.625
1230003032,1.0,0.0,0.0,0.0,0.0,1.16276426e-32
1230005872,0.0,1.0,0.0,0.0,0.0,0.0
1230009732,3.3458258e-31,1.0,0.0,0.0,0.0,2.8942907e-08
1230011242,0.0,1.0,0.0,0.0,0.0,0.0
1240009142,0.0,1.0,0.0,0.0,0.0,0.0
1240018052,1.0,0.0,2.7971857e-38,0.0,0.0,1e-45
1240019053,0.0,0.0,1.0,0.0,0.0,0.0
1250010552,0.0,0.0,0.0,0.0,0.0,1.0
1250034252,0.0,0.0,0.0,0.0,0.0,1.0
