lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7
1140000602,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150000822,0.0,1.1270052e-08,0.0,1.0,1e-45,0.0,7.3831054e-24
1150001092,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150002502,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150002592,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150003802,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150004092,0.0,1.0,6.552927e-18,0.0,0.0,4.4305655e-19,3.5282552e-37
1150004882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150005262,0.0,1.0,0.0,4.467655e-21,0.0,0.0,0.0
1150005972,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150006022,0.0,1.0,0.0,0.0,1.143033e-24,0.0,0.0
1150007303,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150007432,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1150008142,0.0,1.0,0.0,0.0,0.0,0.0,1.1035465e-24
1150008332,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1160000282,0.0,0.85714287,0.0,0.14285715,0.0,8.4557034e-19,2.623e-42
1170006442,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1170013163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1170013972,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1170014783,0.0,1.0,0.0,0.0,0.0,0.0,6.385078e-34
1220005463,0.0,0.6075195,0.0,0.26748043,0.0,1.4581356e-20,0.125
1220013612,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1220053053,0.0,0.9000001,0.1,2.4424115e-32,0.0,1.0564086e-18,4.97748e-30
1220056833,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1220056903,0.0,0.875,0.0,0.125,0.0,2.2287694e-28,0.0
1230003032,2.5674082e-29,9.84453e-25,6.57729e-40,6.633202e-39,1.0,2.2499658e-31,0.0
1230005872,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1230009732,0.0,1.0,0.0,0.0,0.0,0.0,2.1110582e-36
1230011242,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1240009142,0.0,1.0,0.0,0.0,0.0,0.0,2.099e-42
1240018052,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1240019053,0.0,1.0,0.0,4.4606576e-08,1.5361946e-33,4.624495e-17,1.2780937e-21
1250010552,0.0,1.2772936e-07,0.0,0.9999999,0.0,0.0,0.0
1250034252,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1250051122,0.0,1.0,0.0,0.0,0.0,0.0,1.335e-42
1250064892,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270003322,0.0,1.0,2.581e-42,0.0,0.0,8.008417e-24,0.0
1270024123,0.0,1.0,0.0,6.7125715e-16,0.0,0.0,0.0
1270028303,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1270040752,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270041163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270045763,0.0,0.5,0.0,0.5,0.0,0.0,0.0
1270054173,0.0,1.0,0.0,1.8942985e-35,0.0,0.0,1.2437373e-22
1310000402,0.0,1.0,0.0,0.0,0.0,0.0,3.7808756e-28
1310005562,0.0,1.0,1.1e-44,0.0,0.0,0.0,0.0
1310009293,0.0,1.0,0.0,0.0,0.0,0.0,4.1895368e-38
1320003532,0.0,1.0,0.0,0.0,0.0,2.4483104e-13,0.0
1320012743,0.0,1.0,0.0,0.0,0.0,3.8598976e-35,0.0
1320015733,0.0,1.0,0.0,0.0,0.0,9.831214e-31,1.533071e-27
1320015883,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320018042,0.0,1.0,0.0,0.0,0.0,0.0,2.00792e-24
1320022222,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320023692,0.0,1.0,0.0,8.603578e-33,0.0,0.0,1.0194686e-26
1320023702,0.0,1.0,0.0,3.324e-42,1.3e-44,0.0,4.558786e-18
1320025542,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320026362,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320028172,0.0,1.0,0.0,0.0,0.0,0.0,0.0
