lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
1150000822,0.5419171,0.08975317,0.074149735,0.050612886,0.06438798,0.059611224,0.04631648,0.07325145
1150001092,0.5434046,0.089402206,0.07274209,0.050528593,0.063795835,0.059677474,0.04645648,0.07399261
1150002502,0.5368874,0.08761184,0.077969685,0.049646106,0.06823331,0.059145328,0.04611614,0.07439013
1150002592,0.5315739,0.08428002,0.08012979,0.048268773,0.071972966,0.058606796,0.04691688,0.07825085
1150003802,0.5390586,0.08841319,0.07720097,0.05023026,0.06697908,0.05921817,0.045802996,0.07309668
1150004092,0.5308605,0.08666608,0.08328006,0.049433395,0.07234127,0.05858344,0.04545181,0.073383465
1150005262,0.53914815,0.07811601,0.08018497,0.047099628,0.0684537,0.05821179,0.04792168,0.08086407
1150005972,0.53950673,0.08733846,0.07556466,0.049817562,0.067123935,0.059357088,0.04633246,0.07495915
1150007303,0.37082934,0.060208842,0.15716189,0.050147932,0.14961697,0.05321406,0.063027605,0.09579338
1150008142,0.55531937,0.09356813,0.06437142,0.052429147,0.055339985,0.060681783,0.046665337,0.07162493
1160000282,0.41631827,0.07055093,0.110056564,0.05808813,0.10722898,0.06106428,0.07368791,0.103004955
1170006442,0.5273107,0.08877972,0.08350589,0.049910467,0.0727942,0.057925545,0.046205234,0.07356819
1170013163,0.53514796,0.071234226,0.07654788,0.043457374,0.066458814,0.061065402,0.053850356,0.09223797
1170013972,0.48957077,0.06492922,0.10711831,0.039970808,0.09730752,0.05700532,0.049884558,0.09421355
1170014783,0.53507125,0.08234212,0.074665084,0.05058635,0.06341278,0.059079904,0.051707786,0.08313472
1220005463,0.46137416,0.08237789,0.10374255,0.05220359,0.09584493,0.063414544,0.0562505,0.0847918
1220013612,0.5327145,0.093884714,0.079031214,0.051814202,0.067415,0.05897243,0.04601278,0.07015512
1220053053,0.34655982,0.07947629,0.14686354,0.060125943,0.13773827,0.060629588,0.07001749,0.09858906
1220056833,0.51750004,0.08571917,0.08707145,0.048761457,0.07762229,0.058343086,0.047729768,0.07725274
1220056903,0.33480406,0.065325774,0.1566649,0.058367066,0.14811791,0.05603065,0.076912165,0.103777535
1230003032,0.0009625917,0.38561976,0.00016818501,0.0015944388,0.6086246,0.00026186992,0.00017882392,0.0025897517
1230009732,0.50546634,0.07723719,0.102673806,0.04372949,0.08924198,0.054184526,0.045497198,0.08196953
1240009142,0.5464603,0.09115528,0.06918868,0.050621312,0.06091702,0.05913458,0.047789555,0.07473332
1240018052,0.18825872,0.156458,0.0031841807,0.07121687,0.24070577,0.04250833,0.12635437,0.17131376
1240019053,0.42084765,0.13740684,0.036663268,0.07260312,0.09417041,0.06135892,0.08020081,0.09674896
1250034252,0.53766775,0.0898829,0.07788624,0.05013216,0.06771279,0.05896717,0.045589685,0.07216126
1250051122,0.5516488,0.14824112,0.05285684,0.06851622,0.05810231,0.06514642,0.030715117,0.024773207
1270003322,0.5394236,0.09136141,0.07429,0.051083837,0.06586853,0.05969639,0.0460713,0.07220491
1270024123,0.49769124,0.077725776,0.10923972,0.043171827,0.09696849,0.055008493,0.042800017,0.0773945
1270028303,0.5540468,0.09578391,0.06385354,0.052013233,0.059153143,0.060298383,0.04343548,0.07141548
1270040752,0.5401632,0.089805864,0.07481134,0.050737694,0.0654955,0.05909647,0.046342626,0.073547386
1270041163,0.52531654,0.08677103,0.0874058,0.04868706,0.07660637,0.057281397,0.04447169,0.073460065
1270045763,0.51442945,0.080877036,0.09061189,0.047114138,0.080672726,0.05859155,0.048352443,0.07935071
1270054173,0.5365658,0.0926814,0.087363526,0.046965025,0.0766118,0.055504445,0.038751263,0.065556824
1310000402,0.59810185,0.090223916,0.03953959,0.054783244,0.038700957,0.039403304,0.053873394,0.08537367
1310005562,0.28673762,0.13363661,0.20142879,0.07537832,0.17684345,0.02837713,0.04994244,0.04765572
1320012743,0.5590561,0.09356339,0.06244573,0.050263193,0.05268811,0.06035419,0.051017,0.07061227
1320015733,0.23356579,0.04325843,0.23509572,0.045361653,0.21624735,0.04862195,0.073696405,0.10415268
1320015883,0.5483427,0.07811042,0.075334415,0.04944426,0.06509039,0.060064767,0.048193384,0.07541964
1320018042,0.5430577,0.09156861,0.07228154,0.050695717,0.062482055,0.05948958,0.046877578,0.073547274
1320022222,0.54504377,0.09139083,0.069399245,0.051271632,0.060468107,0.05995729,0.04798024,0.07448893
1320023692,0.17046793,0.0327272,0.2574739,0.05197819,0.24023962,0.046506684,0.08318472,0.11742175
1320023702,0.535354,0.08720764,0.07563412,0.04978335,0.06730259,0.059903383,0.04767052,0.07714435
1320026362,0.6267337,0.10828236,0.0147633,0.05718124,0.009568001,0.06443959,0.048543114,0.07048867
1320028172,0.5408792,0.09063808,0.073056914,0.050316706,0.06366297,0.059785653,0.04699178,0.07466874
1320029763,0.5281383,0.089357495,0.079758614,0.049900763,0.06973231,0.058061454,0.04897931,0.07607176
1320030072,0.3003131,0.060973287,0.1894113,0.052571625,0.17588514,0.052651986,0.06944979,0.09874378
1320031272,0.5857845,0.10095487,0.039534606,0.05503676,0.03365631,0.06267298,0.05017576,0.07218419
1320031292,0.5602762,0.09627443,0.057193886,0.052862477,0.049825415,0.060635425,0.049785614,0.07314662
1320035402,0.29247597,0.062240377,0.19277799,0.053780366,0.1789805,0.05270387,0.06952738,0.09751356
1320035532,0.5308935,0.08666165,0.0808283,0.04939266,0.07076017,0.059437435,0.046712287,0.07531391
1320036032,0.36402762,0.06117823,0.15273196,0.0534227,0.14155512,0.055304818,0.07005095,0.10172865
1320036142,0.49312127,0.0772189,0.09463683,0.05072263,0.08524916,0.0574144,0.055641506,0.08599531
1320037342,0.52604216,0.08937134,0.07576925,0.050487317,0.06667985,0.05810857,0.05236469,0.081176884
1320038493,0.5238696,0.0885604,0.08271012,0.049153585,0.07247943,0.05767094,0.04909622,0.076459795
1320040872,0.5632898,0.094109476,0.059004728,0.052916788,0.050575513,0.061543968,0.04680977,0.07174996
1330006212,0.6667912,0.0003781102,0.0017071608,0.0063484367,0.042138603,0.06658031,0.21537684,0.0006794007
1330007723,0.37541196,0.00086342054,0.19773194,0.0031318376,0.20894101,0.053613655,0.15909377,0.0012123759
1330010923,0.27084023,0.031652782,0.22211857,0.04676608,0.20352155,0.045877226,0.071299456,0.107924156
1330014893,0.62817365,0.09521106,0.052481435,0.046235666,0.03921448,0.064026415,0.026276033,0.048381273
1330015103,0.59193826,0.08989556,0.047085714,0.05372934,0.038737297,0.064861156,0.046341635,0.06741099
1420040083,0.56571686,0.076498464,0.06910738,0.05589679,0.0563619,0.06485036,0.046499234,0.06506902
1420043703,0.51786774,0.074331224,0.07965358,0.069298126,0.06407714,0.061359428,0.067042015,0.066370726
1420045233,0.5418067,0.099738196,0.0680485,0.052547067,0.061896436,0.062137432,0.050606087,0.06321963
1420049113,0.5775368,0.09112352,0.05716809,0.05729404,0.046257228,0.064235725,0.041695982,0.06468867
1430002253,0.5764189,0.08137825,0.09774634,0.062337898,0.07187248,0.05864978,0.030104231,0.021492098
1430002872,0.0049816146,0.24313763,0.029658398,0.38568097,0.051363643,0.0008513179,0.09573954,0.18858701
1430004273,0.44355392,0.04023524,0.11637861,0.08014154,0.117628396,0.06746651,0.07261032,0.06198546
1430004323,0.0015289516,0.00035165247,0.012363797,0.77205014,0.001177041,0.0005766575,0.21178043,0.000171293
1440001863,0.40784195,0.038604748,0.12878408,0.059957385,0.14127165,0.060730882,0.07741485,0.08539455
1440005913,0.5702575,0.07847588,0.06439473,0.059529662,0.05161967,0.06365877,0.046984803,0.06507903
1440011113,0.59273905,0.09607299,0.04081767,0.056517225,0.03404137,0.064137876,0.047946807,0.06772707
1450003703,0.5517425,0.06466453,0.101932585,0.04769548,0.06712337,0.06383596,0.044646032,0.058359563
