lake_id,arc1,arc2,arc3,arc4,arc5,arc6
1150000822,0.055273347,0.058685657,0.13147525,0.6208738,0.06228546,0.07140649
1150001092,0.054827772,0.059122723,0.13192602,0.62147146,0.06264329,0.07000868
1150002502,0.055021565,0.05846681,0.13152288,0.62235403,0.062007815,0.07062693
1150002592,0.054347385,0.05878898,0.13290341,0.62416875,0.06203836,0.06775307
1150003802,0.055220567,0.05845905,0.13079733,0.62179226,0.06226589,0.07146491
1150004092,0.055296354,0.05844331,0.13084848,0.62144154,0.062279053,0.07169126
1150005262,0.054985587,0.059807412,0.13161664,0.6202074,0.06328185,0.07010105
1150005972,0.055471383,0.058476895,0.1313138,0.6227351,0.062174078,0.06982884
1150007303,0.05661072,0.06017635,0.13251013,0.621485,0.06370443,0.06551336
1150008142,0.05543813,0.058543004,0.13106674,0.6206278,0.06235874,0.0719656
1160000282,0.056345858,0.06361651,0.13540153,0.6112783,0.066568315,0.06678951
1170006442,0.054867312,0.05965942,0.13364291,0.61784494,0.06319346,0.07079195
1170013163,0.05028454,0.060074165,0.13059922,0.63259643,0.059071638,0.067374095
1170013972,0.05281454,0.05981008,0.13681246,0.6232655,0.06191093,0.06538647
1170014783,0.05106373,0.06090014,0.13257274,0.6217264,0.064507514,0.06922949
1220005463,0.05830609,0.06088348,0.13934842,0.6039122,0.065469876,0.07208003
1220013612,0.055815745,0.059879765,0.13385639,0.6132046,0.06372134,0.0735221
1220053053,0.05837692,0.058594063,0.14379162,0.5981893,0.06667079,0.07437727
1220056833,0.055302948,0.060631916,0.13493398,0.6157599,0.06372192,0.06964931
1220056903,0.056018863,0.06644122,0.13663575,0.60297716,0.0691351,0.06879189
1230003032,0.6388814,0.00044890036,0.35796875,0.0005587223,0.0019661977,0.00017600715
1230009732,0.051289294,0.05837772,0.13594407,0.62494326,0.06168224,0.06776333
1240009142,0.054251697,0.0589733,0.13344131,0.6226124,0.061547805,0.06917345
1240018052,0.22874182,0.07438765,0.2679453,0.35088223,0.07736955,0.0006734895
1240019053,0.08508004,0.08247246,0.19495161,0.52269703,0.08375301,0.03104582
1250034252,0.055320606,0.05827615,0.13166541,0.62156457,0.06169347,0.07147975
1250051122,0.0801027,0.060988996,0.1431472,0.5638264,0.071603104,0.08033156
1270003322,0.056440465,0.05854501,0.13212359,0.61947453,0.062310122,0.07110628
1270024123,0.054481152,0.05794289,0.1344117,0.6231162,0.06119398,0.068854064
1270028303,0.05715348,0.056716505,0.13441588,0.6209224,0.062656894,0.06813491
1270040752,0.054957602,0.058603216,0.13210471,0.621461,0.062440593,0.07043288
1270041163,0.05462065,0.058543965,0.1329619,0.6212991,0.06257702,0.06999739
1270045763,0.055187322,0.060128488,0.13287275,0.6193179,0.06253758,0.069956005
1270054173,0.058066085,0.05928595,0.133859,0.61450076,0.06260106,0.07168709
1310000402,0.033340476,0.061731845,0.14403364,0.6567327,0.06585546,0.03830589
1310005562,0.053970736,0.07005387,0.17792407,0.53265834,0.08937426,0.07601877
1320012743,0.05371429,0.061988335,0.13049334,0.62358624,0.058842305,0.07137543
1320015733,0.05350001,0.06288956,0.13105282,0.62185013,0.05953256,0.07117492
1320015883,0.054109436,0.060242426,0.122156695,0.630507,0.062411085,0.07057339
1320018042,0.054824214,0.05870835,0.13309662,0.6202436,0.061864004,0.07126318
1320022222,0.05490254,0.059275504,0.13291748,0.6197895,0.062331237,0.07078383
1320023692,0.055097766,0.05864766,0.13204645,0.6206353,0.061995525,0.07157734
1320023702,0.055015802,0.059939492,0.13336092,0.6188315,0.06345339,0.069398925
1320026362,0.05386834,0.059557762,0.13450678,0.61993194,0.06281056,0.06932466
1320028172,0.05512214,0.05856924,0.13335012,0.62000126,0.061839163,0.07111811
1320029763,0.05404645,0.060577746,0.13535407,0.61754394,0.06256144,0.06991632
1320030072,0.054522507,0.061006542,0.1345382,0.6164222,0.063486636,0.07002391
1320031272,0.054854665,0.060182177,0.13328634,0.61902463,0.062243186,0.07040894
