lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7
1150000822,0.66324395,0.07176612,0.06251469,0.04318264,0.043071397,0.055172745,0.061048593
1150001092,0.7011154,0.04620291,0.06763774,0.042221945,0.043759413,0.05875041,0.040312137
1150002502,0.66108453,0.07387135,0.06167512,0.042868096,0.04261634,0.05472284,0.063161775
1150002592,0.67332983,0.06621697,0.063335724,0.04173429,0.04197295,0.055196717,0.058213513
1150003802,0.6606621,0.07405494,0.06130291,0.043342654,0.04292638,0.054812405,0.06289854
1150004092,0.6659256,0.070207514,0.062333256,0.043340437,0.04316696,0.055424318,0.059601787
1150005262,0.67299557,0.0644076,0.06325704,0.043763176,0.044017494,0.055985503,0.05557362
1150005972,0.6643205,0.071393855,0.06180959,0.042848673,0.042572007,0.05492843,0.06212688
1150007303,0.6646074,0.072084665,0.059824444,0.041385796,0.040612023,0.054779217,0.06670652
1150008142,0.65981585,0.07376216,0.06201515,0.043623976,0.043281145,0.05499013,0.062511705
1160000282,0.31985912,0.1979631,0.07774333,0.09778409,0.09106468,0.036797877,0.17878786
1170006442,0.6556097,0.07416512,0.064184606,0.04441899,0.044240933,0.05428853,0.063092135
1170013163,0.6919247,0.060163278,0.06141046,0.03832473,0.04287145,0.05586457,0.049440738
1170013972,0.6737078,0.06301117,0.067665584,0.041964624,0.04339867,0.054446716,0.055805426
1170014783,0.6631399,0.07026075,0.063489884,0.046060693,0.045746744,0.053717736,0.057584323
1220005463,0.47133258,0.14114371,0.07560548,0.07188509,0.0667471,0.047967076,0.12531899
1220013612,0.64476997,0.07980371,0.06442063,0.045282017,0.044742025,0.054352615,0.06662905
1220053053,0.57386386,0.09993858,0.07602359,0.058891386,0.05357164,0.05129692,0.08641401
1220056833,0.69063026,0.050564494,0.06925878,0.04283002,0.044442385,0.057735875,0.044538166
1220056903,0.5038457,0.124113515,0.073379405,0.07135718,0.068725824,0.04771815,0.110860206
1230003032,0.000251834,0.00014266549,0.3893916,0.0002667279,0.00023154063,0.00050051755,0.60921514
1230009732,0.66168284,0.07478781,0.06461895,0.0422963,0.0419731,0.05216875,0.062472302
1240009142,0.6643689,0.0706047,0.0640326,0.04247453,0.043385345,0.054341126,0.06079283
1240018052,0.34374163,0.0046557714,0.22553147,0.07022142,0.089892454,0.03282705,0.23313016
1240019053,0.51749486,0.05371799,0.13203616,0.06805798,0.07104396,0.052819267,0.104829766
