lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8,arc9
1150000822,0.16990684,0.035778992,0.018640047,0.22036822,0.03127639,0.30599302,0.05225805,0.018568993,0.14720942
1150001092,0.04466867,0.04150423,0.061552104,0.13485318,0.22503161,0.2406146,0.1529509,0.094273485,0.004551247
1150002502,0.24312717,0.21211253,0.18957101,0.17563477,0.02404793,0.05433115,0.019053537,0.0050867563,0.077035196
1150002592,0.13430437,0.047636814,0.056095473,0.03515783,0.061863285,0.31070086,0.04343067,0.24754524,0.0632655
1150003802,0.17675509,0.016518176,0.016598491,0.3321139,0.052008487,0.019663956,0.27502993,0.097432196,0.013879726
1150004092,0.0459125,0.4893234,0.10137594,0.059779122,0.05017861,0.006357899,0.04647312,0.050412174,0.15018734
1150005262,0.28514582,0.09726009,0.045207996,0.13441089,0.05440828,0.09204364,0.17941079,0.064384386,0.047728054
1150005972,0.011747385,0.31861705,0.08054393,0.0377848,0.08678532,0.092768885,0.196727,0.14631546,0.02871023
1150007303,0.046971597,0.419072,0.023976713,0.0068636984,0.022532195,0.061629098,0.025106475,0.37262374,0.02122445
1150007432,0.42380816,0.106856786,0.00019887132,0.00035977407,0.00017352847,0.12516543,0.016439108,0.32610875,0.0008895137
1150008142,0.278769,0.09606242,0.059804644,0.17906004,0.11376275,0.0614614,0.024206199,0.08694211,0.099931456
1160000282,0.14404008,0.117454685,0.05031831,0.06903435,0.023207346,0.12748879,0.12993816,0.29466912,0.043849155
1170006442,0.029510139,0.3443452,0.04592015,0.009182063,0.014112536,0.060674116,0.13649538,0.29522815,0.06453221
1170013163,0.1415714,0.22822167,0.12251019,0.05452005,0.024511034,0.08801448,0.13456665,0.15689495,0.04918953
1170013972,0.026442185,0.3472,0.09145684,0.049182717,0.013278263,0.38413486,0.044393767,0.030943992,0.012967358
1170014783,0.20453592,0.044310935,0.022864882,0.0446723,0.059017926,0.116012335,0.28339866,0.19647333,0.028713776
1220005463,0.281252,0.11945875,0.02943362,0.02313583,0.028129164,0.22879905,0.14320648,0.12283416,0.023750959
1220013612,0.022285283,0.20955145,0.057337385,0.054195896,0.11364012,0.33512607,0.11612525,0.04947529,0.042263202
1220053053,0.20344833,0.19286218,0.01120863,0.013931509,0.019396335,0.22520684,0.15575118,0.15775889,0.020436099
1220056833,0.33899212,0.20366992,0.0052558314,0.02930251,0.054650776,0.022816014,0.20781313,0.12371286,0.013786847
1220056903,0.21864551,0.20417286,0.024443949,0.017586503,0.03400255,0.15680131,0.16827676,0.15012076,0.025949774
1230003032,0.12694061,0.090879366,0.00064319593,0.00026561896,0.00042891613,0.054050878,0.2785913,0.44717446,0.0010256352
1230009732,0.21826337,0.18865013,0.088475324,0.0112582715,0.0404789,0.12967166,0.11274894,0.20489708,0.00555633
1240009142,0.03566887,0.09041918,0.041551072,0.1084995,0.06881677,0.11357815,0.45594797,0.063650884,0.021867653
1240018052,0.09900017,0.020204842,0.00041896198,0.00091080257,0.00074512925,0.10374971,0.68001914,0.094449416,0.00050177844
1240019053,0.043004937,0.16228539,0.004515489,0.0019118527,0.0026237108,0.078627765,0.009436342,0.69295734,0.0046371818
1250034252,0.0717829,0.03503595,0.05894868,0.03512198,0.031972926,0.08588935,0.0858011,0.5632059,0.032241177
1250051122,0.01619969,0.046224438,0.0006394517,0.0002516435,0.00025282663,0.14131679,0.5762439,0.21765603,0.0012153069
1250064892,0.16478431,0.06962269,0.00039627522,0.0026168874,0.0008780912,0.062439702,0.32543334,0.37100974,0.002818969
1270003322,0.24242435,0.0415464,0.11848906,0.097818546,0.08552335,0.010601139,0.1497467,0.1531148,0.10073564
1270024123,0.052788682,0.09330758,0.046215322,0.07121673,0.12219527,0.26981443,0.10899468,0.18376847,0.051698815
1270028303,0.019494904,0.4873688,0.027113272,0.2116065,0.039670546,0.021553898,0.052680645,0.12937754,0.0111339595
1270040752,0.28133354,0.12677613,0.09468948,0.086934656,0.02242346,0.13416106,0.18422472,0.023412693,0.046044096
1270041163,0.3185925,0.09904668,0.12936892,0.109863155,0.05142724,0.20199414,0.05270285,0.024043215,0.012961238
1270045763,0.06160449,0.17298478,0.09083538,0.14492057,0.04340542,0.114380814,0.11240508,0.16883966,0.09062381
1270054173,0.14657791,0.057829764,0.013349951,0.106799744,0.1798968,0.251899,0.1772015,0.020708472,0.04573685
1310000402,0.0915856,0.15256661,0.08330311,0.121896505,0.06890553,0.19180265,0.08580773,0.10600053,0.09813181
1310005562,0.2930908,0.21368688,0.0028354796,0.00022272972,0.0026064839,0.20127445,0.05948523,0.2249511,0.0018467507
1320012743,0.01073874,0.6002354,0.016807484,0.014996568,0.0027060998,0.16455774,0.09344437,0.07331208,0.023201475
1320015733,0.4040828,0.3374723,0.01871951,0.008900629,0.012324505,0.107675,0.050792716,0.04198479,0.01804773
1320015883,0.78353995,0.007012389,0.011868064,0.0051318905,0.016735176,0.04247615,0.055912536,0.053470608,0.023853272
1320018042,0.03484934,0.008918863,0.024006734,0.056409776,0.061475877,0.096209385,0.1259737,0.475873,0.116283335
1320022222,0.24656807,0.030390538,0.0069456664,0.029237704,0.17158797,0.35253483,0.061169032,0.07220291,0.029363308
1320023692,0.21407767,0.07805728,0.036062513,0.057095625,0.104654044,0.11212711,0.2856959,0.09228414,0.019945696
1320023702,0.24333529,0.11933179,0.098125845,0.06785406,0.028641598,0.08982179,0.30311266,0.019664314,0.030112717
1320026362,0.15647548,0.05546661,0.015623163,0.06043232,0.12706576,0.17314431,0.25835863,0.14218557,0.0112480605
1320028172,0.29910034,0.20463935,0.012041469,0.035369687,0.18766668,0.038890474,0.089080684,0.11276498,0.020446373
1320029763,0.25802222,0.1090947,0.0019372681,0.07247743,0.013754807,0.07319847,0.29364264,0.13967396,0.03819853
1320030072,0.17291793,0.036054313,0.02667502,0.010631245,0.08440546,0.18827242,0.28259736,0.19410945,0.0043368037
1320031272,0.1769668,0.07010587,0.011528454,0.05032347,0.03896514,0.1719059,0.13985506,0.3144311,0.025918247
1320031292,0.26591754,0.15115114,0.041731834,0.036101367,0.034907702,0.05043236,0.3234553,0.07784606,0.01845675
1320035402,0.10335471,0.22459455,0.058368772,0.028240994,0.058971327,0.104933515,0.26142815,0.045611173,0.11449686
1320035532,0.14428373,0.08994119,0.10335795,0.047742862,0.12752575,0.19345368,0.15355583,0.076318264,0.06382076
1320036032,0.035971116,0.07636006,0.047985602,0.075758785,0.026021611,0.1853477,0.4075199,0.08006757,0.0649676
1320036142,0.12053797,0.18793328,0.065804094,0.041271448,0.049418427,0.0963818,0.14988634,0.26559746,0.023169216
1320037342,0.10762196,0.44773862,0.015410756,0.052149702,0.036856275,0.1481761,0.041783545,0.12960649,0.020656541
1320038493,0.11768273,0.60842663,0.107641004,0.009539319,0.0036385632,0.012398158,0.09353651,0.034985997,0.01215116
1320040872,0.50752246,0.15048027,0.023727681,0.005834588,0.020156622,0.053654473,0.12435328,0.09974045,0.0145301325
1330003052,0.6014747,0.01657592,0.00035895198,0.00095311616,0.00046126093,0.038102984,0.30711102,0.034470994,0.00049100036
1330003162,0.13745405,0.046800416,0.0024447958,0.0005099176,7.693393e-05,0.030145599,0.7346789,0.047719877,0.00016958322
1330006212,0.28062394,0.0389522,0.00023459592,0.0034447957,0.0006399821,0.12259425,0.4932209,0.0599806,0.00030863727
1330007723,0.4914484,0.34751245,0.00055585324,0.000507455,0.00066241977,0.061486725,0.004650227,0.09257936,0.0005971645
1330008533,0.061851546,0.13152593,0.001647339,0.0010535222,0.00041952822,0.050345752,0.6908318,0.061963614,0.00036099358
1330008622,0.3343808,0.34158468,0.0017265904,0.00035708482,0.0032528697,0.028303865,0.15018685,0.13371295,0.006494224
1330010923,0.22287594,0.080233924,0.21831545,0.058395535,0.007868704,0.02713937,0.28934914,0.08881998,0.007001922
1330014893,0.09773725,0.17559102,0.08109197,0.0319263,0.06351272,0.06589136,0.35677445,0.10577227,0.021702651
1330015103,0.17710334,0.19559889,0.012826983,0.027926195,0.10052329,0.21071881,0.117223434,0.14124599,0.016833086
1420040083,0.28996846,0.173765,0.0036294067,0.0018476807,0.0023292988,0.34284085,0.123212844,0.059689812,0.0027166742
1420043703,0.1807764,0.10639176,0.017911306,0.004966178,0.013383412,0.04920292,0.31358057,0.30909038,0.0046971906
1420045233,0.07428265,0.039782923,0.013717548,0.0026516847,0.00085899705,0.2631349,0.27539724,0.31833664,0.011837427
1420049113,0.28202564,0.22408849,0.023763299,0.038225356,0.006319883,0.1329918,0.09621589,0.19159114,0.00477844
1430002253,0.5149077,0.103682645,0.001508246,0.00068338786,0.00049567886,0.08034023,0.18127292,0.11504928,0.002059914
1430002872,0.9279348,0.015923409,0.00025254715,0.00015467829,0.00033849457,0.037694786,0.0026107787,0.015035116,5.530224e-05
1430004273,0.1428043,0.055870544,0.007096529,0.0008730428,0.0052378,0.086235516,0.22100939,0.47438484,0.0064881016
1430004323,0.12814511,0.18024558,0.0013540561,0.0014813879,0.00044595354,0.15878141,0.33963266,0.18820357,0.0017102833
1430005083,0.18167388,0.17439088,0.0014978491,0.00089062995,0.00058454694,0.17990854,0.32873318,0.13011432,0.0022061549
1440001863,0.14138573,0.2775638,0.003535817,0.0020970884,0.0012484584,0.13761711,0.2634129,0.1690921,0.0040470706
1440005913,0.1493278,0.23118985,0.008515984,0.01943777,0.0049437964,0.0499487,0.0065722135,0.51890033,0.011163565
1440011113,0.3289722,0.2916348,0.011668578,0.008052309,0.014033374,0.12708348,0.020990374,0.18379487,0.013770028
1450003703,0.43178394,0.15063207,0.0057034185,0.010180686,0.011650238,0.1001614,0.01232979,0.27266097,0.0048975423
1450007622,0.065362185,0.11497383,0.0016406997,0.0036479519,0.0027622087,0.12112939,0.39518055,0.2925667,0.0027364637
1450009233,0.12992544,0.09988902,0.0014010842,0.00043644232,0.0033713654,0.28170705,0.3865245,0.09455536,0.0021897727
1450009543,0.248514,0.10504963,0.0014418975,0.0033054582,0.02637063,0.33196378,0.07446185,0.20651506,0.0023776542
1450009923,0.05581528,0.03436929,0.00027005974,0.0012208358,0.00073653203,0.05674705,0.7002402,0.15024821,0.00035256048
1450011142,0.20493752,0.023782885,0.0010806534,0.00012677797,0.0014134833,0.0720052,0.6468286,0.049104124,0.00072073075
1450012863,0.088489145,0.14767662,0.015496593,0.028334087,0.011460128,0.44720426,0.19095606,0.053360905,0.017022211
1450014203,0.17412636,0.11761711,0.0008381252,0.001064197,0.0011426901,0.12262109,0.5027438,0.07811594,0.0017307411
1460002782,0.37373504,0.06607592,0.0033027136,0.0001413979,0.0005661102,0.036579106,0.026325077,0.49323666,3.797874e-05
1460009393,0.039047234,0.1865625,0.010241339,0.0028891077,0.005740876,0.5119398,0.13612069,0.091391474,0.016066983
1510001923,0.011621728,0.111310884,0.067022,0.0057228976,0.16828135,0.07182028,0.39885947,0.1522747,0.013086666
1510006093,0.19084103,0.36977366,0.0062507945,0.003974806,0.010519615,0.33043435,0.005033383,0.06839494,0.014777452
1510006393,0.06447084,0.054640897,0.0007155469,0.00064706354,0.00030980405,0.051576454,0.6502597,0.17085946,0.006520232
1530003042,0.09943739,0.10181927,0.00056846795,0.000558917,0.000555631,0.09973107,0.6203288,0.07621578,0.0007846732
1530004152,0.47904637,0.34606734,0.00011259012,0.0010207143,0.00048340342,0.1264418,0.01041104,0.03594306,0.00047376496
1530011512,0.07248568,0.02628673,0.008878128,0.0027148267,0.0016275893,0.07235502,0.7012961,0.11186939,0.0024865593
1530012122,0.16490154,0.041636508,0.00054057204,0.0001728024,0.0021018514,0.011767565,0.66859573,0.10852656,0.0017568686
1540002042,0.18658528,0.04213113,0.0038448109,0.0003211945,0.00030048285,0.10216288,0.5392471,0.124412306,0.0009948182
1620001552,0.055820275,0.45309454,0.015568465,0.0349152,0.02938164,0.12163571,0.042497225,0.24281998,0.004266921
1620004522,0.17619726,0.26648214,0.020935336,0.0028749586,0.01819873,0.3202152,0.015481332,0.1603883,0.019226778
1620008282,0.19573264,0.4224426,0.006747433,0.012747352,0.014008036,0.075168826,0.03448706,0.21710323,0.021562865
1620023612,0.19633713,0.03362195,0.0050074905,0.023175538,0.00596387,0.23006687,0.06423979,0.42110115,0.020486224
1620031802,0.07137304,0.09470575,0.009629322,0.007907272,0.014509874,0.46411455,0.12784575,0.18870638,0.021207994
1620032342,0.13576013,0.33254632,0.0127056325,0.0031994362,0.034470182,0.22488236,0.075556435,0.17637877,0.0045007546
1620034183,0.0370602,0.17835335,0.021832895,0.017423,0.007668417,0.06874986,0.30652288,0.35064328,0.011746107
1620063302,0.04924232,0.036639713,0.0096047195,0.011801236,0.022571782,0.099477544,0.70253116,0.05514272,0.01298882
1720000552,0.007993137,0.097226486,0.121295884,0.095678546,0.03051923,0.49961305,0.043394487,0.053969707,0.050309364
1720001282,0.28596202,0.02000921,0.06716285,0.10933953,0.04013269,0.2566826,0.14300717,0.0051534115,0.07255051
1720001342,0.19116746,0.12214421,0.07402867,0.025034424,0.122740164,0.1131015,0.24520305,0.0417805,0.06480006
1720003902,0.077220134,0.052549563,0.141269,0.05388463,0.052843012,0.104666516,0.22527942,0.21971816,0.07256963
1720003932,0.022543017,0.035319284,0.020778248,0.3969509,0.009554094,0.031077025,0.054513305,0.3679337,0.0613304
1720004142,0.08700445,0.21812016,0.075333185,0.20790407,0.09088603,0.06818993,0.11540096,0.060692046,0.07646919
1720004172,0.11931812,0.39799574,0.022969158,0.026291892,0.02446036,0.034395434,0.09318949,0.112770356,0.16860935
1720004433,0.14209189,0.20158784,0.054417863,0.0641367,0.11545913,0.08274008,0.15469961,0.15311548,0.03175144
1720004453,0.2309386,0.17946595,0.02300701,0.10577574,0.037683785,0.20565143,0.062106796,0.10883637,0.0465343
1720007172,0.27035934,0.06212497,0.10899295,0.06252088,0.061693616,0.021356894,0.058332566,0.33804667,0.016572151
1720008692,0.33834225,0.019447982,0.102365494,0.07614665,0.044709653,0.16261898,0.103045076,0.099611,0.053712875
1720009413,0.11470893,0.32674745,0.0117725525,0.03151409,0.01747671,0.09546506,0.055466752,0.21465927,0.13218917
1720010272,0.23014152,0.096589416,0.074414894,0.046047673,0.032434493,0.13526148,0.14361973,0.15811509,0.08337572
1720010283,0.17132472,0.16586831,0.027891291,0.041295335,0.023426276,0.1282208,0.16617155,0.23043983,0.045361925
1720033122,0.15469356,0.061628558,0.0055911187,0.02156392,0.014891841,0.12182282,0.10750711,0.47310415,0.03919691
1720041492,0.041741055,0.13863617,0.10079153,0.32894784,0.08858474,0.15146486,0.08108764,0.02893254,0.039813615
1720041532,0.027738983,0.029638885,0.25168943,0.037314005,0.02579451,0.3017335,0.07862208,0.041486435,0.20598218
1720046943,0.14800796,0.07651892,0.23910682,0.026084,0.03133126,0.081713654,0.22712445,0.0407224,0.12939054
1720052653,0.22483009,0.16372758,0.016385166,0.0037517664,0.006456469,0.08518186,0.27934638,0.19095582,0.029364899
1720053693,0.11793781,0.0987743,0.014436589,0.029250802,0.018303335,0.058906622,0.50546753,0.13608702,0.020836078
1720054503,0.30424982,0.11379312,0.014341815,0.018113311,0.020610739,0.24523184,0.10208501,0.13360825,0.04796613
1720056903,0.15999681,0.09426419,0.010433832,0.010250008,0.0059671216,0.28157058,0.22321777,0.2086587,0.0056409896
1720057352,0.23908024,0.07224347,0.0009767475,0.0011190035,0.00010295481,0.3280006,0.004750518,0.3534431,0.00028336304
1720057912,0.3294452,0.11091135,0.0004958232,0.00084121915,0.0005049596,0.13331342,0.21162462,0.21193452,0.00092883885
1730047972,0.022799117,0.6203751,0.00036848293,0.00032114467,0.000112467795,0.022146255,0.010435313,0.3233281,0.00011387202
1730059332,0.17244272,0.06952595,0.00064752536,0.00052814826,0.0021975494,0.033970125,0.5497676,0.16942352,0.0014968633
1810025102,0.23715138,0.13159697,0.0016508393,0.001035286,0.0012074551,0.01854425,0.581167,0.027270185,0.0003766314
1810030972,0.40727413,0.122618,0.083612576,0.04906841,0.09615944,0.05444208,0.09123146,0.040034093,0.05555988
1810042913,0.09331416,0.049009837,0.0069769644,0.001637314,0.1557571,0.030794926,0.41581637,0.2440418,0.002651474
1810079153,0.04115342,0.071347244,0.0003109231,0.0010954037,0.0007129791,0.264169,0.58828413,0.032737195,0.00018970204
2110011792,0.10264571,0.11536393,0.0011646481,0.0010152631,0.0008492415,0.07671879,0.5009365,0.20078287,0.000523045
2110017972,0.09342053,0.1889768,0.058814146,0.064820975,0.04975255,0.13151118,0.17482908,0.21371543,0.024159368
2110020813,0.22387084,0.07717024,0.022248121,0.005782892,0.0013535627,0.2264199,0.35711336,0.072380535,0.013660556
2110024562,0.24943459,0.06920573,0.0031128766,0.00092926854,0.00041447702,0.24054717,0.3609367,0.07149547,0.003923721
2110026463,0.6972313,0.07793798,0.0038185068,0.000729682,0.003609643,0.0450462,0.07818193,0.081539206,0.011905543
2130000053,0.5170025,0.07222214,0.027886044,0.0035529197,0.009106436,0.26081535,0.066284135,0.028140863,0.014989617
2130000103,0.12591457,0.18887883,0.003134305,0.032092303,0.013627622,0.038228087,0.32103395,0.27164608,0.005444274
2130000133,0.14083908,0.3380803,0.009090523,0.021698613,0.008237882,0.06775219,0.20871796,0.1890228,0.016560618
2130000363,0.21110067,0.10050746,0.00030234983,0.003405367,0.000119308745,0.023772037,0.63443565,0.025926016,0.00043119863
2130002132,0.18954138,0.17484602,0.06786909,0.037407394,0.025551202,0.17248131,0.23376614,0.037034735,0.061502784
2130004282,0.28880742,0.116257586,0.029171893,0.096593186,0.021380128,0.14186113,0.15742102,0.11203867,0.036468923
2130004742,0.06399139,0.10785133,0.0003547074,0.00020091652,0.00013475203,0.050865557,0.73151153,0.04346363,0.0016261105
2130012372,0.54594433,0.06842506,0.003450025,0.0011040368,0.00087259704,0.17034525,0.11759237,0.0907081,0.0015582012
2130012773,0.25974932,0.33355415,0.008137954,0.0074694804,0.0031794677,0.045624547,0.012109593,0.3102011,0.019974425
2130024252,0.07393142,0.15098262,0.0010716481,0.00071146927,0.0013380797,0.049253166,0.6320186,0.09045009,0.00024287641
2130026062,0.14351319,0.4148674,0.0012822181,0.0036077697,0.00036776197,0.03221036,0.38257504,0.019242145,0.0023341333
2130026152,0.24157368,0.014355252,0.0003268326,0.0023962057,0.00049565,0.06230491,0.61151284,0.06666273,0.0003719226
2140010663,0.1153805,0.084412724,0.0015558029,0.0036580572,0.0005076656,0.19860911,0.3367034,0.25820148,0.0009712466
2140010713,0.042519245,0.26095575,0.005002339,0.0055116843,0.015578477,0.39811444,0.14475457,0.11934143,0.008222032
2140010723,0.21462673,0.19900315,0.013256861,0.0031919184,0.003941195,0.23906986,0.19166493,0.12158713,0.01365819
2140014592,0.15070239,0.19997378,0.0014499516,0.022570776,0.008371278,0.31204444,0.2830477,0.019850414,0.001989249
2140016022,0.26509097,0.021177651,0.019167954,0.02428075,0.009275904,0.18188594,0.16397114,0.31118485,0.003964743
2150000032,0.373026,0.0668437,9.689076e-05,0.0005706843,0.0010236592,0.2596247,0.007500545,0.29026273,0.0010510408
2150005082,0.3394014,0.20148,0.0024112673,0.003170083,0.009166494,0.30350804,0.03776028,0.09314724,0.009955285
2160000792,0.06394342,0.040531933,0.00018013414,0.0007129398,0.00030055,0.013898956,0.003638173,0.8765251,0.0002688433
2160009382,0.45900524,0.059573423,0.13393448,0.028499922,0.02042366,0.17697269,0.06659747,0.03639827,0.018594796
2160009923,0.24700786,0.16653135,0.0049802684,0.005127958,0.0015921551,0.037085075,0.25002396,0.28418577,0.0034655482
2160020822,0.07836308,0.044264566,0.0032476352,0.00044146905,0.0014929663,0.21480988,0.29824352,0.35846215,0.000674759
2160025082,0.14584531,0.1992352,0.0032527654,0.00090059254,0.0015417972,0.16888142,0.428617,0.04976655,0.0019593164
2160026602,0.21516338,0.17552899,0.00080060057,0.0023426495,0.00014651014,0.11339449,0.35525236,0.13364337,0.0037276202
2160030672,0.18267795,0.06563479,0.0006595091,0.0003653106,0.00038272777,0.076207966,0.595306,0.0782913,0.00047452672
2160046863,0.120510206,0.22898076,0.012524747,0.031189665,0.017622981,0.24925718,0.15744154,0.16498229,0.017490648
2210000352,0.068897374,0.06712036,0.095458165,0.014767967,0.013975784,0.24275923,0.21526241,0.20086929,0.080889404
2220000093,0.24745575,0.058418795,0.00045229547,0.0027182112,0.0016822395,0.3316489,0.15794984,0.19904089,0.00063312537
2220014373,0.021660594,0.06393283,0.0009965317,7.691246e-05,0.002887553,0.16658346,0.64718753,0.096407145,0.00026742046
2220017492,0.013849308,0.06142797,0.00014894712,0.00079495227,0.000120613346,0.14316094,0.6401874,0.13889213,0.0014177308
2220020922,0.12527302,0.20606938,0.00030120596,0.00036862836,8.429546e-05,0.15787616,0.26693058,0.24212703,0.0009696592
2220029372,0.035657015,0.040394336,0.00066625455,0.0016833565,0.0007238415,0.33498576,0.5433354,0.041693486,0.0008605024
2230005753,0.4219704,0.13813795,0.005021432,0.0021077492,0.003233806,0.1366088,0.26338968,0.028407423,0.0011227368
2230021903,0.16229184,0.12422973,0.0005354375,0.00087230036,0.0007704409,0.07430753,0.26926062,0.36735564,0.0003764976
2230037623,0.20978028,0.057172842,0.0014294974,0.0006696235,0.001833587,0.14831343,0.39097625,0.18795075,0.0018737966
2230043572,0.3148649,0.12908246,0.0009231756,0.00026391784,0.00013491344,0.03997975,0.4668316,0.04706426,0.0008550674
2230044463,0.22288407,0.10777939,0.00077474886,0.0017032042,0.0020986844,0.14838871,0.3583091,0.15673587,0.0013262697
2230062373,0.09165986,0.01838083,0.005334448,0.0006625473,0.00090148026,0.14681834,0.06111604,0.6733084,0.0018181241
2230073093,0.088114545,0.6570365,0.0068670195,0.0035070726,0.001663352,0.09294861,0.056814313,0.09233732,0.00071125245
2240003112,0.14929774,0.1563262,0.0007451496,0.0009094362,0.0023164516,0.072775505,0.5586907,0.057427894,0.0015109406
2240007732,0.2416834,0.055074334,0.0015200971,0.0002552975,0.002586797,0.27902463,0.21792014,0.2014926,0.00044272566
2240011142,0.31739193,0.023371002,0.00089101854,0.00020815089,0.00041323152,0.01594388,0.6232664,0.018078214,0.00043613513
