lake_id,arc1,arc2,arc3,arc4,arc5
1150000822,0.04112735,0.4990719,0.05177882,0.370307,0.037714962
1150001092,0.2152139,0.1915736,0.39845237,0.1528755,0.04188461
1150002502,0.11383569,0.31990048,0.28365082,0.1857844,0.09682859
1150002592,0.099511474,0.097553,0.14882685,0.61340517,0.040703617
1150003802,0.16019243,0.14256772,0.21716928,0.37838784,0.101682715
1150004092,0.16279586,0.20152846,0.11108403,0.474705,0.049886696
1150005262,0.2046833,0.029135536,0.5376258,0.20703146,0.021523967
1150005972,0.028338378,0.12110712,0.2927238,0.4476815,0.110149235
1150007303,0.039896242,0.026359873,0.40030867,0.5191966,0.014238568
1150007432,0.0011706502,0.0017800407,0.13530152,0.8601721,0.0015756983
1150008142,0.039188992,0.5378298,0.27301547,0.10569263,0.04427311
1160000282,0.051309153,0.07831016,0.2971652,0.5044971,0.06871846
1170006442,0.11300655,0.0015979641,0.32956463,0.5454605,0.010370361
1170013163,0.052916594,0.23846748,0.09986129,0.58557886,0.023175746
1170013972,0.017368987,0.0052333856,0.5268776,0.32447442,0.12604558
1170014783,0.056527793,0.12439198,0.23043723,0.5807325,0.007910463
1220005463,0.03206374,0.03091315,0.4228161,0.46892604,0.04528097
1220013612,0.010069549,0.3474183,0.4222345,0.19628945,0.023988182
1220053053,0.02493308,0.023243114,0.41803148,0.51129425,0.022498103
1220056833,0.049351655,0.008827874,0.3480861,0.5540677,0.0396667
1220056903,0.03938902,0.041964874,0.2696488,0.61929667,0.029700685
1230003032,0.0023220263,0.0036391127,0.5045958,0.48463225,0.0048108282
1230009732,0.088320956,0.014084258,0.52921754,0.33981988,0.028557334
1240009142,0.04374071,0.24320729,0.28933698,0.40521634,0.018498698
1240018052,0.00614267,0.0012609074,0.8122175,0.17907852,0.0013004832
1240019053,0.00352834,0.0059002475,0.9390584,0.039310105,0.01220286
1250034252,0.034933355,0.04511618,0.38063774,0.45787996,0.08143273
1250051122,0.0014378878,0.0011215381,0.58672786,0.40820122,0.0025115502
1250064892,0.00075786404,0.004542202,0.45301786,0.5384694,0.0032127206
1270003322,0.18460193,0.24035732,0.2597441,0.2859364,0.029360313
1270024123,0.12417393,0.046665944,0.4791582,0.2366033,0.1133987
