lake_id,arc1,arc2,arc3,arc4,arc5
1150000822,0.1142925,0.45147535,0.30467027,0.074289955,0.055271856
1150001092,0.21918611,0.11341185,0.1779039,0.40766668,0.08183149
1150002502,0.23996627,0.011791431,0.18214442,0.059068225,0.50702965
1150002592,0.14356275,0.119321585,0.06254687,0.40582722,0.26874155
1150003802,0.23389445,0.49171743,0.12444241,0.12398878,0.025956873
1150004092,0.019799385,0.023376275,0.37241685,0.45071295,0.13369453
1150005262,0.15838575,0.27586573,0.0991944,0.17915179,0.2874024
1150005972,0.05762559,0.27268723,0.17561932,0.35498688,0.13908105
1150007303,0.042912554,0.18875033,0.031247793,0.21153726,0.5255521
1150007432,0.0017850152,0.032788265,0.0001632288,0.8637139,0.101549566
1150008142,0.019671522,0.26035932,0.4528372,0.1827126,0.08441946
1160000282,0.078410216,0.30654424,0.10023313,0.25777096,0.2570415
1170006442,0.072756305,0.05884018,0.06063962,0.10003801,0.7077258
1170013163,0.0031721978,0.11233385,0.25619745,0.5066408,0.12165571
1170013972,0.117670104,0.15440555,0.027620535,0.45741984,0.24288395
1170014783,0.019108975,0.2735474,0.14087702,0.08131663,0.48514998
1220005463,0.044453036,0.28429085,0.05880276,0.3219956,0.29045776
1220013612,0.19633545,0.63098043,0.045265645,0.07171136,0.05570709
1220053053,0.012762951,0.40610012,0.05636669,0.26554263,0.2592276
1220056833,0.04772895,0.13524356,0.055149265,0.45947963,0.30239862
1220056903,0.047898035,0.18095188,0.054296814,0.40714207,0.30971116
1230003032,0.0019180754,0.20137265,0.0011327786,0.41999528,0.3755812
1230009732,0.029651865,0.096043184,0.113689445,0.27135453,0.48926094
1240009142,0.08993581,0.14724898,0.13602178,0.08414118,0.5426523
1240018052,0.0022727035,0.40422994,0.003679198,0.5017476,0.08807051
1240019053,0.007509319,0.75998586,0.006982354,0.12176843,0.10375403
1250034252,0.066501856,0.43729138,0.08573634,0.24378747,0.16668291
1250051122,0.0010006408,0.16611728,0.011444472,0.45275724,0.3686804
1250064892,0.0035387103,0.16276662,0.0011339396,0.11827901,0.71428174
