lake_id,arc1,arc2,arc3,arc4,arc5,arc6
1150000822,0.0069508464,0.63147825,0.023196977,0.04930395,0.22452706,0.06454292
1150001092,0.03842857,0.6197345,0.02323184,0.048278254,0.11365317,0.15667368
1150002502,0.019842995,0.5935592,0.17453454,0.07687243,0.09337288,0.04181794
1150002592,0.28279853,0.50750875,0.0008069751,0.09596452,0.0044502267,0.10847098
1150003802,0.1265549,0.41976082,0.008809878,0.15561298,0.08179782,0.20746356
1150004092,0.053770266,0.34389877,0.13516116,0.31641582,0.06442581,0.08632814
1150005262,0.07817929,0.68718886,0.019034335,0.10098503,0.032610156,0.08200229
1150005972,0.11285599,0.76452565,0.0007585807,0.04017897,0.05933036,0.022350432
1150007303,0.2359038,0.022071162,0.02780926,0.6725583,0.011121173,0.030536337
1150007432,0.14574984,0.0013633724,0.00092596613,0.84968805,0.0014970847,0.00077571353
1150008142,0.06593084,0.46482822,0.16548322,0.14009686,0.034633376,0.1290275
1160000282,0.28829136,0.082298234,0.040761933,0.46468046,0.058305096,0.0656629
1170006442,0.45454663,0.07308893,0.012745984,0.34572154,0.0524568,0.061440077
1170013163,0.11876797,0.56667787,0.03922461,0.18443802,0.0608559,0.03003559
1170013972,0.15341112,0.2123185,0.03599525,0.5212163,0.03806122,0.038997665
1170014783,0.42508668,0.06463878,0.024896143,0.37205532,0.03311909,0.08020399
1220005463,0.43178624,0.046810336,0.031387355,0.42943925,0.020919405,0.03965739
1220013612,0.036179837,0.22984274,0.034684654,0.5131554,0.079016574,0.10712075
1220053053,0.4635908,0.056819525,0.009967893,0.4237486,0.018603949,0.027269213
1220056833,0.2914525,0.05231606,0.03242215,0.56461453,0.031561606,0.027633134
1220056903,0.4629791,0.02896047,0.025761226,0.4123976,0.026473131,0.04342848
1230003032,0.17233099,0.0019419435,0.0032764568,0.817048,0.004619578,0.00078301516
1230009732,0.09282596,0.006891161,0.036199022,0.76460135,0.043768737,0.055713795
1240009142,0.09061947,0.43820962,0.06758269,0.33106166,0.059389554,0.013136942
