lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
1150000822,0.12998621,0.22149594,0.111591615,0.07471206,0.22496079,0.040646926,0.11724378,0.079362646
1150001092,0.09963329,0.08036391,0.12945251,0.11215517,0.079308264,0.21609195,0.25175157,0.03124328
1150002502,0.03368748,0.13210462,0.4290554,0.0704176,0.040532455,0.14684701,0.11449682,0.03285861
1150002592,0.14808026,0.47049987,0.01700695,0.057338245,0.22654463,0.027720565,0.020881392,0.03192806
1150003802,0.055868857,0.13205643,0.2989542,0.010072257,0.18815212,0.16720481,0.068599276,0.07909212
1150004092,0.1756551,0.04035431,0.35572994,0.056961533,0.21109462,0.019720253,0.095490366,0.04499385
1150005262,0.2288072,0.102142364,0.04375732,0.031832285,0.08450526,0.09549332,0.0435686,0.36989364
1150005972,0.20588192,0.22027096,0.065207034,0.087736756,0.086299226,0.012977199,0.18297413,0.1386528
1150007303,0.3063013,0.1555767,0.041121975,0.08984109,0.0906252,0.07932061,0.05309323,0.18411988
1150007432,0.031272937,0.52819294,0.0092002675,0.060338225,0.19119532,0.03313327,0.100911416,0.04575561
1150008142,0.05054111,0.013410669,0.0913878,0.06379119,0.6552421,0.05527029,0.049847037,0.020509813
1160000282,0.21314874,0.110201,0.100583665,0.12467742,0.07491253,0.14964473,0.13207966,0.09475231
1170006442,0.05581639,0.071495086,0.057409696,0.4137485,0.044450764,0.02717088,0.26454568,0.06536301
1170013163,0.19065785,0.25283223,0.05991723,0.08056983,0.08568335,0.04018492,0.08757829,0.20257628
1170013972,0.041203793,0.0401316,0.09119508,0.060342465,0.112873316,0.049358584,0.55101985,0.053875335
1170014783,0.012493109,0.07470885,0.69525874,0.032527097,0.0074393693,0.026099045,0.055254076,0.09621971
1220005463,0.10032774,0.16102678,0.110302985,0.121482536,0.058722794,0.156999,0.19084586,0.10029234
1220013612,0.16372578,0.36801663,0.098328315,0.047053717,0.01747328,0.09689192,0.17145196,0.03705825
1220053053,0.111405,0.12332238,0.10753417,0.12340163,0.12188659,0.13299266,0.10630637,0.17315118
1220056833,0.23407474,0.113896124,0.10091958,0.11750327,0.2631918,0.040082514,0.058646515,0.0716855
1220056903,0.14052424,0.119120054,0.13271761,0.14732304,0.13063854,0.07118972,0.12585777,0.13262902
1230003032,0.32592848,0.17095903,0.1267369,0.07084325,0.07439144,0.07637772,0.092995316,0.061767835
1230009732,0.39624372,0.13236679,0.046233095,0.08884828,0.05252079,0.119128264,0.12657197,0.038087003
1240009142,0.2000664,0.080169834,0.03288884,0.19556664,0.011734601,0.063867874,0.23949124,0.17621458
1240018052,0.2531229,0.24857616,0.0570878,0.09730783,0.18985029,0.07233328,0.023807654,0.057914097
1240019053,0.2657252,0.033416938,0.1299415,0.00900847,0.045066845,0.17659315,0.28093025,0.059317715
1250034252,0.11083012,0.13752648,0.016682576,0.040007737,0.16922906,0.08970636,0.012126403,0.4238913
1250051122,0.21441752,0.1026913,0.018182486,0.05682831,0.022831151,0.05707014,0.3615471,0.16643196
1250064892,0.06461205,0.2579388,0.36594096,0.0074799624,0.12360709,0.113030024,0.005737317,0.061653797
1270003322,0.0032971774,0.04311717,0.09502164,0.094151765,0.05983456,0.012670157,0.030840285,0.6610673
1270024123,0.037299268,0.07369206,0.0120094195,0.18256497,0.2459088,0.11987276,0.101610415,0.22704223
1270028303,0.0115194945,0.16249779,0.044818103,0.020814976,0.04297542,0.34798506,0.32641348,0.042975675
1270040752,0.13502054,0.034859423,0.0526308,0.061660614,0.27246362,0.19076042,0.242945,0.009659605
1270041163,0.15242577,0.052468393,0.039795216,0.045407813,0.06533626,0.58705324,0.032517757,0.02499553
1270045763,0.10956835,0.1212389,0.048154905,0.13685733,0.1426926,0.1598072,0.133028,0.14865279
1270054173,0.014678145,0.11193424,0.041805014,0.049953096,0.04201623,0.022087988,0.67745024,0.04007512
1310000402,0.033966877,0.20078263,0.037439562,0.0924323,0.16924813,0.34882978,0.07170196,0.04559876
1310005562,0.21689697,0.098047264,0.038474534,0.07189123,0.25664842,0.07668708,0.12408509,0.11726931
1320012743,0.021219436,0.20267224,0.07985603,0.043025263,0.39008516,0.035284925,0.014916445,0.21294056
