lake_id,arc1,arc2,arc3,arc4
1150000822,0.07901467,0.6551941,0.07926097,0.18653029
1150001092,0.077331506,0.24403585,0.3278997,0.35073292
1150002502,0.48633182,0.22247818,0.15877828,0.13241173
1150002592,0.06308976,0.027287474,0.5544794,0.3551434
1150003802,0.29604816,0.33735442,0.27674726,0.08985007
1150004092,0.21624093,0.22479892,0.29552495,0.26343513
1150005262,0.31711248,0.19425665,0.33799994,0.15063098
1150005972,0.21302575,0.06437817,0.66882616,0.053769913
1150007303,0.2741785,0.4433262,0.050497822,0.23199743
1150007432,0.056669157,0.055850126,0.6328606,0.25462013
1150008142,0.406441,0.04196935,0.07039385,0.48119578
1160000282,0.17192197,0.30623662,0.3067158,0.21512562
1170006442,0.3214498,0.15612887,0.2653956,0.2570257
1170013163,0.22112288,0.15355855,0.02977713,0.5955415
1170013972,0.3341815,0.27102464,0.31656983,0.078224
1170014783,0.4106305,0.22851524,0.22569953,0.1351547
1220005463,0.37970188,0.097651064,0.3608182,0.16182885
1220013612,0.4594555,0.060223304,0.1384921,0.3418291
1220053053,0.32412234,0.2073114,0.21098047,0.25758573
1220056833,0.2962039,0.06581856,0.41276452,0.225213
1220056903,0.37147093,0.2534607,0.2718739,0.10319443
1230003032,0.28186536,0.11241555,0.5479187,0.057800423
1230009732,0.16352932,0.5297477,0.011198994,0.29552397
1240009142,0.30274838,0.4646938,0.08594551,0.14661229
1240018052,0.037025753,0.34775057,0.4527496,0.1624741
1240019053,0.017454823,0.2182144,0.5725337,0.19179705
1250034252,0.41790882,0.5141022,0.020968338,0.047020666
1250051122,0.515139,0.2013445,0.15188277,0.13163371
1250064892,0.11318231,0.38629842,0.39165628,0.10886295
1270003322,0.17937522,0.17419511,0.12673593,0.5196938
1270024123,0.14233308,0.36467013,0.10018843,0.39280844
1270028303,0.41920483,0.27705923,0.1796037,0.12413232
1270040752,0.5353361,0.07773043,0.056281924,0.33065164
1270041163,0.20734541,0.19756302,0.070746355,0.52434516
1270045763,0.5093309,0.104240894,0.34456223,0.041865945
1270054173,0.0982244,0.30938488,0.20097037,0.39142027
1310000402,0.27689537,0.2678108,0.32803386,0.12726
1310005562,0.4655304,0.14073515,0.30498454,0.08874992
1320012743,0.60239947,0.032476828,0.08931546,0.27580827
1320015733,0.042551044,0.19647454,0.10245304,0.6585214
1320015883,0.19032575,0.68973386,0.035560954,0.084379345
1320018042,0.34098974,0.046258774,0.112048596,0.5007029
1320022222,0.16361335,0.35649693,0.0278885,0.4520012
1320023692,0.40412956,0.10505391,0.4028573,0.08795911
1320023702,0.116390064,0.08623307,0.35418496,0.4431919
1320026362,0.21164222,0.17492144,0.42183056,0.19160573
1320028172,0.21183501,0.15662736,0.2016051,0.42993248
1320029763,0.21069105,0.17963172,0.10024555,0.50943166
1320030072,0.14106931,0.30364645,0.29928687,0.2559973
1320031272,0.257183,0.4126164,0.13017936,0.20002125
1320031292,0.1109225,0.38538662,0.3707915,0.13289937
1320035402,0.36157393,0.046615776,0.3811317,0.21067864
1320035532,0.17899826,0.086378425,0.32577538,0.4088479
1320036032,0.15546311,0.33666545,0.32854348,0.17932796
1320036142,0.29468328,0.20251547,0.19750091,0.30530035
1320037342,0.1046405,0.694357,0.09059359,0.11040888
1320038493,0.08712407,0.5595677,0.026298692,0.3270095
1320040872,0.29773462,0.35742843,0.22495855,0.11987839
1330003052,0.06378759,0.61750555,0.21553312,0.103173755
1330003162,0.25765213,0.21074887,0.42478663,0.106812395
1330006212,0.14637773,0.3398931,0.19602078,0.31770843
1330007723,0.24061957,0.16438222,0.14350882,0.45148936
1330008533,0.21196812,0.33926994,0.21561615,0.23314574
1330008622,0.28572127,0.5343651,0.06946896,0.11044466
1330010923,0.023977531,0.4951643,0.2592463,0.22161187
1330014893,0.36289707,0.12712795,0.25303572,0.2569393
1330015103,0.37933737,0.3498376,0.22704434,0.043780737
1420040083,0.057319198,0.23533206,0.17310047,0.53424823
1420043703,0.23873131,0.19092692,0.0122426525,0.5580991
1420045233,0.053109374,0.7337806,0.16041039,0.05269958
1420049113,0.39118236,0.143475,0.36696595,0.09837667
1430002253,0.2549386,0.22298181,0.07707199,0.4450076
1430002872,0.32555816,0.39562345,0.20993856,0.0688798
1430004273,0.21359412,0.20198071,0.2045351,0.37989002
1430004323,0.3174038,0.21348304,0.33723354,0.13187967
1430005083,0.19736743,0.25001046,0.21490349,0.33771864
1440001863,0.25379008,0.2265521,0.24865204,0.2710058
1440005913,0.4788643,0.1352424,0.047844194,0.33804908
1440011113,0.24353576,0.6364358,0.0474053,0.072623126
1450003703,0.2528436,0.17083369,0.1748104,0.40151232
1450007622,0.014813157,0.19927487,0.029595025,0.75631696
1450009233,0.32193196,0.3346995,0.07891833,0.26445025
1450009543,0.055208176,0.2095332,0.0678255,0.66743314
1450009923,0.45683104,0.26778784,0.06315981,0.21222126
1450011142,0.1068985,0.11422138,0.58658975,0.19229035
1450012863,0.47928613,0.19042902,0.2983912,0.03189369
1450014203,0.31759378,0.15003043,0.4207382,0.11163755
1460002782,0.3119492,0.052661516,0.24785659,0.38753265
1460009393,0.19145694,0.3587158,0.11500615,0.33482102
1510001923,0.07846564,0.15289828,0.29056877,0.4780673
1510006093,0.3413507,0.03702595,0.35396183,0.2676615
1510006393,0.20207301,0.43786463,0.24812631,0.11193602
1530003042,0.14403728,0.5176018,0.14486903,0.1934919
1530004152,0.1917491,0.2631231,0.24140158,0.3037262
1530011512,0.27012026,0.43427387,0.20182821,0.09377765
1530012122,0.09545662,0.3292918,0.33549002,0.23976158
1540002042,0.40178588,0.49709222,0.040806547,0.06031533
1620001552,0.6952906,0.054490462,0.20708616,0.043132685
1620004522,0.3345263,0.16638666,0.22482392,0.27426317
1620008282,0.12033554,0.31791213,0.4108215,0.15093078
1620023612,0.4342062,0.36165684,0.12328323,0.08085376
1620031802,0.16962811,0.5626102,0.19583818,0.07192357
1620032342,0.73454005,0.09843983,0.08449903,0.08252119
1620034183,0.40627974,0.22057799,0.2615196,0.11162266
1620063302,0.09935648,0.19497696,0.19928491,0.5063817
1720000552,0.42081428,0.27390546,0.26599228,0.039287996
1720001282,0.46429807,0.10416032,0.102402866,0.32913876
