lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7
1150001092,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1150002502,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1150003802,0.0,1.0,9.5452e-38,1.3018198e-23,2.6460501e-23,2.7791817e-21,9.7389e-41
1150004092,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150005262,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150005972,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150007303,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150008332,1.0,1.1432886e-27,1.394332e-17,4.3862344e-20,1.3559559e-33,6.4392805e-27,2.9907323e-11
1160000282,6.2163726e-30,7.706745e-21,2.0820694e-26,3.4963842e-20,1.0,8.939628e-16,1.1e-44
1170006442,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1170013972,3.20279e-34,1.0,9.85219e-36,1.4751154e-31,1.7405948e-28,1.3360594e-26,0.0
1220005463,2.968775e-33,0.75,0.0,0.25,2.391796e-30,1.13133e-32,0.0
1220053053,4.5142256e-31,1.0,0.0,1.35e-43,0.0,0.0,0.0
1220056903,0.0,1.0,0.0,3.38e-43,0.0,0.0,0.0
1240009142,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1240018052,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1250010552,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1250034252,0.0,1.0,0.0,1.3146026e-27,5.3190525e-30,1.7637107e-32,3.926e-42
1250051122,0.0,0.0,0.0,1.075e-42,1.0,4.664342e-39,0.0
1250064892,0.5,0.0,0.5,0.0,0.0,0.0,0.0
1270041163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270045763,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270054173,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320023702,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1320031272,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320031292,0.0,1.0,2.1575055e-35,8.596776e-28,3.929679e-21,1.8514876e-23,2.0835478e-33
1320035532,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1320036032,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320036142,0.0,0.5,0.0,0.0,0.0,0.5,0.0
1320037342,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320040872,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1330003052,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1330006212,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1330007723,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1330008622,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1330010923,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1330015103,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1420040083,3e-44,3.127577e-23,0.0,1.0,1.1284351e-20,1.3082509e-32,5.002663e-37
1420043703,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1420049113,1.9060742e-31,2.0901179e-23,3.1e-44,1.0,2.4328124e-18,7.3708997e-22,1.9639686e-33
1430002253,0.0,1.0,0.0,6.360193e-24,1.131347e-38,6e-45,0.0
1430002872,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1430004273,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1430005083,0.5,0.5,0.0,0.0,0.0,0.0,1.28322345e-33
1440001863,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,0.0
1450003703,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1450009233,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1450009543,0.0,0.5,0.0,0.0,0.5,0.0,0.0
1450009923,1.0,0.0,1.2455e-41,0.0,0.0,0.0,0.0
1450014203,0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.0
1530004152,0.0,7.3782324e-32,0.0,0.0,0.0,1.0,0.0
1530011512,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1530012122,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1540002042,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1620004522,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1620008282,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1620023612,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1620031802,8.14e-42,1.0,2.53132e-39,5.6561092e-27,1.1416534e-21,1.8287963e-20,6.9e-44
1620032342,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1620034183,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1720001282,0.0,1.0,2.7334e-41,1.3581492e-28,1.7011057e-34,7.1728976e-31,1.31447e-40
1720003902,1.2799875e-35,1.0,4.6095023e-34,1.5843864e-23,3.2148404e-23,1.3823573e-25,0.0
1720003932,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1720004433,0.0,1.0,1.1850225e-26,0.0,0.0,0.0,0.0
1720004453,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1720010272,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1720010283,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1720033122,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1720042152,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1720046943,0.0,1.0,0.0,2.4610153e-37,6.972867e-33,1.134453e-39,1.14572e-40
1720052653,0.0,0.0,0.0,1.0,3e-45,0.0,0.0
1720056903,3.451207e-24,1.0,0.0,0.0,0.0,9.92091e-37,0.0
1810030972,0.0,2.0267424e-35,0.0,0.0,5.246287e-22,1.0,0.0
1810042913,0.0,5.513316e-27,0.0,2.7779352e-33,1.0,1.344996e-29,7.730082e-39
2110011792,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2110020813,0.0,1.0,7.3134124e-26,1.74e-43,9.194578e-35,0.0,7e-45
2110024562,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2110026463,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2130000053,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2130002132,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2130004742,0.0,0.0,1.8192628e-36,6.201e-42,1.0,2.029833e-39,0.0
2130024252,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2130026062,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2140010713,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2140014592,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2140016022,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2150000032,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2150005082,0.0,1.5687123e-25,5.8413015e-30,3.1968432e-28,3.446034e-31,1.0,5.171249e-26
2160009382,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2160009923,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2160026602,1.0,0.0,0.0,4.5e-44,0.0,0.0,0.0
2160046863,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2220020922,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2230005753,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2230021903,1.7728563e-23,1.0,4.6537227e-25,5.4138395e-17,1.2183846e-18,5.183497e-22,4.5769558e-20
2230037623,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2230044463,1.5373737e-20,0.33333334,0.33333334,1.6569007e-23,0.33333334,3.3697827e-24,5.1195994e-32
2230062373,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2230073093,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2240003112,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2250031083,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2250031093,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250085593,1.4201369e-16,5.9329673e-24,3.2026995e-22,0.0,1.1443291e-16,1.0,1.100226e-31
2250088883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2250088893,0.0,1.0,0.0,4e-45,0.0,0.0,0.0
2260001413,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2260031502,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2260033822,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2270044473,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2270102272,0.0,9.3374475e-35,0.0,0.0,0.0,1.0,0.0
2270141422,1.0,0.0,4.3688875e-11,0.0,0.0,0.0,0.0
2280007082,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2310000123,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2310000133,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2310015232,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2310028243,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2310028773,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2320145123,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2320145143,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2320145163,0.0,5.581501e-26,2.812069e-37,5.2092065e-25,1.0,3.212022e-15,8.184835e-31
2320145183,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2320146452,0.0,4.5949275e-28,3.9801243e-38,3.495985e-27,1.0,4.801795e-28,0.0
2320253402,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2330041242,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2330042812,2.059e-42,1.0,0.0,3.6828477e-26,1.1096709e-18,3.5357104e-27,2.5829755e-34
2340000023,2.4328859e-31,1.0,6.0599585e-30,3.4526953e-34,0.0,1.4202924e-38,0.0
2340009563,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2340009603,0.0,1.0,3.791791e-30,3.9422767e-33,1.9939017e-19,2.4257625e-21,0.0
2340009652,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2410000012,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2420056183,2.39619e-40,1.0,2.1646628e-26,1.1668948e-23,5.0311617e-21,1.1998292e-21,2.3800516e-31
2420103152,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2420169883,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2420171232,0.0,1.0,0.0,1.7e-44,0.0,4.9257802e-37,0.0
2420190622,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2420198012,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2420211473,8.922933e-36,1.0,2.1871604e-20,7.627169e-17,7.8302855e-19,1.2672995e-21,1.8574007e-21
2420216142,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2420223932,1.3968406e-23,1.0,0.0,1.3427448e-30,0.0,0.0,0.0
2420247492,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2430013653,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2430018852,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430022262,0.0,1.0,7.7946106e-27,0.0,0.0,0.0,0.0
2430032542,0.0,1.0,5.4279133e-38,8.889754e-28,3.5366017e-19,6.3044178e-24,0.0
2430040072,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430049102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430049112,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430050912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430052952,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2430082632,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430089002,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430089012,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430089022,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430090182,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430090663,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2430092802,0.0,1.3121219e-28,4.4426516e-33,0.0,1.0,8.588212e-30,4.0361052e-35
2430094883,0.0,0.0,0.5,0.0,0.5,0.0,0.0
2430107363,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2430107373,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430120922,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2430132242,0.0,0.5,0.25,0.25,0.0,0.0,0.0
2430149483,0.6,0.0,0.2,0.0,0.2,0.0,0.0
2430149783,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430149842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430152152,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430156432,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2430156902,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430166882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430175082,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2430180142,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2430182622,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430182692,0.0,1.0,0.0,3.3007527e-27,0.0,4.8175397e-27,0.0
2430185162,0.0,1.0,0.0,0.0,0.0,1.61e-43,0.0
2430186442,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.0
2430190002,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430215162,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430215172,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430215182,0.0,1.0,0.0,0.0,0.0,6.9e-44,0.0
2430215192,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430215202,0.0,7.205641e-24,4.9933954e-30,3.905803e-18,1.0,6.2616303e-18,3.9244437e-32
2430215282,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430219882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430231332,0.0,1.648437e-24,3.0033043e-36,3.8653946e-27,1.0,4.1772322e-16,3.82274e-40
2430231562,0.0,8.9764055e-34,0.0,1.0,0.0,0.0,0.0
2430231573,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430231583,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430232482,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2430235743,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2430269732,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2430269883,6.572738e-38,1.0,0.0,1.3455516e-27,1.240998e-22,4.613437e-29,6e-45
2430279392,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430281272,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430281932,0.0,7.0451498e-37,3.88e-43,2.0772308e-33,0.0,1.0,0.0
2430304182,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2430306733,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430314662,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2430323663,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2430341053,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2430341843,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430360692,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430368042,0.0,2.0855877e-29,1.9426264e-35,2.4621553e-34,1.0,4.329372e-32,1.6324127e-37
2430378782,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430382882,0.0,8.8570985e-26,4.088892e-33,3.66808e-28,1.0,1.9346956e-23,2.7966365e-34
2430401062,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430411422,0.0,1.0,0.0,1.462e-42,0.0,0.0,0.0
2430413382,3.7253133e-38,1.0,3.6827744e-35,1.4801859e-27,1.3982346e-27,3.2000853e-30,0.0
2430432123,4.602e-42,1.0,6.4208717e-27,1.5914464e-23,0.0,0.0,0.0
2430432293,1.1988051e-20,6.6259753e-10,0.0,2.786912e-20,1.1155193e-18,6.645544e-17,1.0
2430434302,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430440632,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430440642,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2430440752,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430440872,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430441233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430455603,0.0,5.4684625e-30,1.6762904e-36,5.5469976e-30,1.0,9.0162045e-24,5.2994485e-37
2430455613,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440001572,0.0,0.0,1.0,0.0,0.0,5.342882e-39,0.0
2440003262,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440022513,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440044402,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440060322,1.0871123e-23,1.0,9.8264654e-21,1.591131e-16,2.0042357e-20,5.417305e-19,0.0
2440072192,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2440083022,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2440083233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440083892,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2440101722,0.0,1.0,5.9810756e-31,6.628218e-27,2.50621e-19,4.7469763e-20,2.0504943e-33
2440129103,0.0,1.0,0.0,0.0,0.0,3.9371707e-31,0.0
2440148013,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2440166072,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2440177782,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0
2440178993,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2440192373,0.0,1.0,7.3e-43,2.6526974e-25,2.5974906e-19,1.2312191e-21,1.4324889e-37
2440201692,0.0,1.0,1.4066188e-33,1.3087913e-30,1.0281458e-20,6.788642e-26,2.849366e-37
2440214292,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2440224732,0.0,0.0,0.5,0.0,5.774609e-26,0.5,1.8989713e-38
2440247662,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2440260052,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440260193,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440260203,4.9654363e-37,1.0,4.67346e-39,1.2916131e-26,1.03424934e-23,1.467442e-25,0.0
2440261452,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2440273723,0.0,1.0,0.0,1.8174581e-27,0.0,0.0,0.0
2440273823,4.079687e-39,1.0,1e-44,5.927601e-18,2.4452608e-26,4.272604e-25,2.124636e-39
2440302392,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2440309333,3.348519e-39,1.8199876e-18,2.4755897e-23,1.0,1.25245044e-14,8.6547125e-15,2.8950858e-23
2440309963,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440314082,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2440336582,0.0,1.0,0.0,0.0,0.0,0.0,4.4276413e-27
2440337082,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440348633,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440348643,0.0,1.0,0.0,2.285441e-39,0.0,0.0,1.3765854e-36
2440366783,0.0,1.0,0.0,0.0,2.188067e-18,0.0,0.0
2440410472,3.778512e-35,1.0,2.0861397e-31,1.018491e-27,6.187886e-35,6.7877415e-29,7.437437e-36
2440459983,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440460003,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440460032,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2440460043,0.0,1.0,0.0,7.69e-42,3.3009e-40,0.0,0.0
2440550262,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2510049812,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2510096382,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2510122762,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2510185563,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2510217833,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2510222253,0.0,0.0,0.0,1.0,0.0,0.0,0.0
