lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
1150000822,0.03697146,0.2614814,0.12160391,0.17846873,0.0050721257,0.3051138,0.059245504,0.032043174
1150001092,0.2247848,0.36268038,0.12723646,0.04764069,0.116015196,0.0090060765,0.03718499,0.07545133
1150002502,0.25950584,0.16969459,0.14766009,0.17904471,0.023702268,0.13435683,0.07081786,0.015217825
1150002592,0.05329575,0.1451596,0.22655137,0.10852387,0.08482957,0.03584285,0.3022874,0.04350967
1150003802,0.021188335,0.12770435,0.33810833,0.06265358,0.2591857,0.042255178,0.09491299,0.05399158
1150004092,0.14253025,0.07560193,0.13495131,0.28296325,0.14699972,0.046626244,0.14008602,0.030241225
1150005262,0.07545007,0.31293106,0.29058155,0.0402543,0.06179043,0.071775794,0.086668715,0.06054812
1150005972,0.0128869405,0.1826068,0.07886698,0.09653495,0.18271601,0.007813556,0.41832685,0.020247951
1150007303,0.03520313,0.18977165,0.4308561,0.12594618,0.007240829,0.023665693,0.18117853,0.006137886
1150008142,0.03450974,0.54425246,0.011535562,0.019013667,0.12537692,0.2373743,0.011948382,0.015988957
1160000282,0.0369457,0.267309,0.16929203,0.1543731,0.06729198,0.031214708,0.22779223,0.045781296
1170006442,0.021419264,0.0338616,0.50615686,0.028385192,0.0361625,0.050872084,0.29988483,0.023257652
1170013163,0.09835654,0.096565776,0.027912004,0.27209595,0.047379725,0.024662474,0.35448503,0.07854249
1170013972,0.023147592,0.066626355,0.17391405,0.068738,0.017397808,0.0442044,0.5322171,0.07375477
1170014783,0.035906773,0.09876087,0.2930723,0.12686564,0.07879581,0.028515114,0.33464596,0.00343741
1220005463,0.030724827,0.19059797,0.2584937,0.25454628,0.031849176,0.015714087,0.1935443,0.024529632
1220013612,0.08309449,0.19701308,0.37097177,0.07717225,0.035403527,0.10423698,0.09853576,0.03357212
1220053053,0.021504495,0.22057776,0.27948174,0.30358085,0.01544074,0.016664404,0.13311554,0.009634416
1220056833,0.011433287,0.44676974,0.022113865,0.11264279,0.010416349,0.032384023,0.31590408,0.048335858
1220056903,0.015519448,0.2154687,0.21147846,0.32833326,0.028755,0.026233677,0.14384282,0.030368619
1230003032,0.00027911994,0.2323242,0.052974142,0.45478344,0.0009455087,0.0006861992,0.25739768,0.00060973834
1230009732,0.021220712,0.26755404,0.39902493,0.08864511,0.0062918947,0.006972128,0.092948034,0.11734318
1240009142,0.02024037,0.08583932,0.048641972,0.38695055,0.10573903,0.07032717,0.25964156,0.022620035
1240018052,0.0035960227,0.16813733,0.25521335,0.2291291,0.00076811487,0.00019773761,0.3407542,0.002204155
1240019053,0.007019649,0.4105411,0.07319118,0.22746816,0.0012380389,0.0041355486,0.27319738,0.0032090151
1250034252,0.034735013,0.2652401,0.13847452,0.1641766,0.050632425,0.043991283,0.28278282,0.019967286
1250051122,0.0025789116,0.3503735,0.14405355,0.4629373,0.0024934446,0.00080013444,0.036633126,0.00013016794
1250064892,0.00022634552,0.08953303,0.086548045,0.8131129,0.0014892078,0.00025841387,0.008370107,0.0004618021
1270003322,0.118428305,0.00733647,0.20101406,0.01053225,0.00844952,0.06757468,0.3585563,0.22810833
1270024123,0.038645793,0.17642201,0.29344133,0.0902024,0.15871924,0.0677805,0.16124073,0.01354792
1270028303,0.05582658,0.54453844,0.03199619,0.11796109,0.018458206,0.1094213,0.039892264,0.08190592
1270040752,0.082295455,0.2602156,0.26084435,0.02526221,0.023025779,0.0765994,0.2174832,0.054273937
1270041163,0.11529405,0.091370136,0.14047919,0.1299568,0.041422427,0.009832664,0.33582717,0.13581763
1270045763,0.07759892,0.089734346,0.16074605,0.2696373,0.105469435,0.13213718,0.13431707,0.030359738
1270054173,0.10097949,0.030160213,0.033116587,0.31853652,0.09267298,0.12933247,0.2907361,0.0044656834
1310000402,0.041642245,0.25447312,0.047049783,0.19137293,0.16674216,0.048708703,0.1333364,0.11667471
1310005562,0.0020033093,0.54987293,0.19180796,0.20114791,0.00057947333,0.00034351624,0.053864095,0.0003807066
1320012743,0.021820428,0.22160879,0.31413198,0.19445045,0.013752029,0.0065353788,0.21186784,0.015833085
1320015733,0.011567311,0.62239075,0.1250786,0.12481195,0.008258075,0.016348287,0.07038864,0.02115651
1320015883,0.00963671,0.13349062,0.38946304,0.015144648,0.018655293,0.024139302,0.40810725,0.0013631007
1320018042,0.03874028,0.044350196,0.028690578,0.43631953,0.033211756,0.02084189,0.19735765,0.20048808
1320022222,0.06422063,0.46313706,0.063771695,0.036009364,0.049299035,0.08286734,0.20106763,0.03962721
1320023692,0.02626283,0.55557626,0.104165725,0.043464333,0.034935225,0.028780937,0.07017541,0.13663925
1320023702,0.032413684,0.10541652,0.21125151,0.35376734,0.120634705,0.01852311,0.11776833,0.04022484
1320026362,0.046355996,0.039416905,0.13002324,0.119775705,0.010349125,0.054465786,0.49291053,0.10670273
1320028172,0.030226162,0.33805168,0.08040472,0.059504624,0.18094009,0.017653188,0.26758927,0.025630247
1320029763,0.013990611,0.23203368,0.008150319,0.32912213,0.083864845,0.004260046,0.30820325,0.020375064
1320030072,0.033532683,0.14465202,0.14855543,0.17963597,0.036112897,0.026224464,0.40479505,0.026491469
1320031272,0.01802811,0.09545269,0.028873116,0.6572187,0.01849975,0.035344653,0.09111534,0.055467635
1320031292,0.037045095,0.15618382,0.4637423,0.16934386,0.0051452303,0.010708323,0.075885005,0.08194645
1320035402,0.022374641,0.17269275,0.056917354,0.3867984,0.057433255,0.10546878,0.12017642,0.078138374
1320035532,0.07794329,0.091602966,0.2336128,0.21184939,0.07022107,0.093004644,0.1222326,0.09953323
1320036032,0.045475636,0.12085436,0.09081387,0.22802988,0.061265707,0.0666473,0.35617906,0.0307342
1320036142,0.029962096,0.14510034,0.1789099,0.39166263,0.04314356,0.048542112,0.11171553,0.050963912
1320037342,0.0033967409,0.3954911,0.058921516,0.15406077,0.016906222,0.07965575,0.28016013,0.01140783
1320038493,0.026146835,0.09054738,0.5791736,0.08071262,0.056027006,0.0047570197,0.12391201,0.03872363
1320040872,0.0019928222,0.76587456,0.15097296,0.0022402068,0.043290682,0.005661073,0.019930104,0.010037521
1330006212,0.0007799933,0.21742123,0.2903679,0.27533233,0.0028949734,0.00042979384,0.211098,0.0016757615
1330007723,0.002461193,0.4627747,0.093696065,0.027975032,0.00026367087,0.00015119067,0.41125983,0.0014183174
1330010923,0.14646938,0.07797189,0.29727677,0.09937201,0.02968988,0.067167625,0.26574874,0.016303698
1330014893,0.015597964,0.07618454,0.4030477,0.14732061,0.087407425,0.06462511,0.19380067,0.012016002
1330015103,0.045329653,0.1328668,0.3128277,0.16331586,0.009723517,0.016584761,0.22071135,0.098640345
1420040083,0.0058106272,0.1266884,0.6784769,0.11460459,0.0013241846,0.0010328231,0.070092976,0.001969474
1420043703,0.0021762268,0.14094086,0.24037978,0.13263702,0.0040649013,0.021684604,0.45223346,0.0058830488
1420045233,0.00942304,0.60627705,0.039013643,0.032176107,0.005928921,0.0053722593,0.29627264,0.0055363267
1420049113,0.0117867915,0.225018,0.1042245,0.06353535,0.023966815,0.01239842,0.54124784,0.017822312
1430002253,0.001353366,0.17750958,0.19560786,0.4966998,0.0011228896,0.0015675164,0.12414752,0.0019914983
1430002872,0.00081047806,0.014991412,0.03602075,0.79731077,0.0003512298,0.00045143484,0.14917858,0.000885229
1430004273,0.0025160608,0.49447837,0.05278899,0.31923014,0.004972355,0.0067594266,0.11545344,0.0038012639
1430004323,0.00087201054,0.07187614,0.27842855,0.2923766,0.0019433004,0.0011379151,0.35315034,0.00021514302
1430005083,0.00080672203,0.009988057,0.46561188,0.2487252,0.0004308812,0.00022569693,0.26764786,0.0065637506
1440001863,0.0032529165,0.31518304,0.15561336,0.29068252,0.0012785123,0.0021473244,0.23095171,0.0008906761
1440005913,0.004732343,0.26201326,0.40223035,0.14481136,0.026032107,0.0028973166,0.14922266,0.008060653
1440011113,0.004188535,0.35938033,0.3926825,0.14042231,0.023904532,0.0025256653,0.05969408,0.017202022
1450003703,0.0060281754,0.30164874,0.17104122,0.34729058,0.0066647967,0.007412016,0.14931256,0.0106019955
1450007622,0.001038902,0.26043433,0.10510032,0.48173153,0.0016582428,0.0017328083,0.14125106,0.007052823
1450009543,0.011612458,0.51619923,0.21932222,0.05213998,0.002944804,0.00750673,0.17945497,0.010819618
1450009923,0.00031488898,0.37161514,0.29134482,0.026677242,0.0014406726,0.001752343,0.3061684,0.0006865783
1450011142,0.002637233,0.38521236,0.13375261,0.45807594,0.0015371375,0.0013434567,0.01546171,0.001979537
1450012863,0.009410221,0.35770097,0.20587793,0.10561448,0.02008261,0.018242747,0.26232728,0.020743769
1450014203,0.0009237032,0.14899798,0.19020416,0.57450473,0.0028807824,0.0006206844,0.08084866,0.001019388
1460002782,0.00022522245,0.27768144,0.2288409,0.2825762,0.0048023704,0.001738809,0.20398603,0.00014904307
1460009393,0.005158359,0.44658038,0.26870656,0.20748837,0.016958635,0.0067832316,0.043670934,0.004653578
1510001923,0.123128064,0.04842981,0.106803626,0.5094619,0.04310348,0.06808749,0.08958852,0.01139707
1510006093,0.0029135968,0.096776314,0.37434158,0.09130646,0.02033938,0.0077255294,0.4042356,0.002361612
1510006393,0.00224563,0.05159895,0.5400453,0.23856036,0.0009910485,0.0016961237,0.16334994,0.0015126709
1530011512,0.003144914,0.20613715,0.17788176,0.5096775,0.0075329766,0.003665584,0.09084054,0.0011194805
1620001552,0.008362892,0.13098435,0.15352812,0.35146248,0.021211611,0.039739233,0.2896741,0.00503726
1620004522,0.0054868488,0.12423628,0.348779,0.30981332,0.0137401335,0.029267019,0.15887535,0.0098019885
1620008282,0.001714915,0.34234545,0.42090884,0.023383556,0.023807105,0.01626234,0.15964107,0.0119367745
