lake_id,arc1,arc2,arc3,arc4,arc5
1150000822,0.072913535,0.0632061,0.69792295,0.076850675,0.08910674
1150001092,0.07155838,0.06303577,0.69977367,0.076443516,0.08918876
1150002502,0.07148356,0.062825255,0.70052946,0.07610726,0.08905438
1150002592,0.067485765,0.061912507,0.70624894,0.07447347,0.089879304
1150003802,0.07283076,0.063360654,0.6985788,0.0767417,0.08848805
1150004092,0.07293795,0.0633912,0.69830126,0.07671261,0.08865695
1150005262,0.07317554,0.063431956,0.69734883,0.077683166,0.088360555
1150005972,0.07065718,0.063046,0.7008352,0.07659557,0.08886599
1150007303,0.068496406,0.0636646,0.69959855,0.079437524,0.08880291
1150008142,0.07412504,0.0636517,0.69577146,0.07757651,0.0888753
1160000282,0.07106771,0.05712602,0.7076694,0.077739224,0.08639768
1170006442,0.07331403,0.06337921,0.69534177,0.07708167,0.09088332
1170013163,0.061633326,0.05519529,0.73203516,0.06537616,0.08576008
1170013972,0.063176155,0.059561476,0.71352476,0.07096962,0.092767954
1170014783,0.06837705,0.061788596,0.7109422,0.07022265,0.08866951
1220005463,0.095091715,0.07138664,0.64146924,0.096429065,0.095623404
1220013612,0.07752387,0.06445688,0.687289,0.079108045,0.091622196
1220053053,0.11904166,0.08524063,0.5691075,0.11595051,0.11065975
1220056833,0.041520514,0.05113066,0.7741085,0.043886445,0.08935383
1220056903,0.10542806,0.076121494,0.6172335,0.10634814,0.09486884
1230003032,0.000515073,0.13404956,0.00071802083,0.602885,0.2618323
1230009732,0.067634836,0.061263062,0.7064158,0.07174174,0.092944615
1240009142,0.06998256,0.06169849,0.70243734,0.0752742,0.0906074
1240018052,0.0040864213,0.09178362,0.40553498,0.26276657,0.23582835
1240019053,0.060684,0.07500076,0.5930598,0.12594844,0.145307
1250034252,0.07331783,0.06310818,0.69677615,0.07730036,0.08949753
1250051122,0.10461414,0.08300299,0.5869555,0.11897791,0.10644946
1250064892,7.394142e-05,0.00018563592,0.00020490684,0.67218006,0.3273554
1270003322,0.07474633,0.06420636,0.69141275,0.07983013,0.08980441
1270024123,0.07224286,0.0631642,0.69449615,0.078085326,0.09201143
1270028303,0.06977377,0.06548642,0.6925316,0.07929575,0.09291248
1270040752,0.0718692,0.063326575,0.69850624,0.0765805,0.0897175
1270041163,0.07202167,0.06357203,0.69708353,0.07681395,0.09050874
1270045763,0.07330324,0.06255299,0.69654715,0.078090474,0.089506105
1270054173,0.07634949,0.06452716,0.6850671,0.08221375,0.09184248
1310000402,0.0414712,0.05974471,0.74372715,0.059568528,0.095488414
1310005562,0.116838075,0.09300422,0.54250497,0.107290186,0.14036258
1320012743,0.07514402,0.05754731,0.7038734,0.07731532,0.086119965
1320015733,0.07680651,0.05775769,0.70109546,0.07839756,0.08594285
1320015883,0.07310627,0.062564984,0.7089046,0.07701076,0.078413434
1320018042,0.07265209,0.06256165,0.69783133,0.07624068,0.090714276
1320022222,0.07261888,0.062656455,0.6979092,0.07662244,0.09019309
1320023692,0.073309384,0.062986836,0.6970704,0.07687412,0.08975929
1320023702,0.07213938,0.06332652,0.69706225,0.07735362,0.09011823
1320026362,0.07017465,0.06229023,0.701311,0.074741416,0.09148281
1320028172,0.07200778,0.06253443,0.698366,0.07605984,0.09103199
1320029763,0.07162866,0.06144481,0.6994685,0.07546844,0.09198964
1320030072,0.07313376,0.062427886,0.6965775,0.07696539,0.09089549
1320031272,0.07260645,0.061881755,0.6986101,0.0768218,0.090079874
1320031292,0.072144814,0.061335556,0.69956166,0.07649696,0.09046107
1320035402,0.0740332,0.063119926,0.6953051,0.07748839,0.09005333
1320035532,0.07513222,0.06385112,0.69310534,0.078763396,0.089147896
1320036032,0.077565596,0.06463397,0.6868244,0.08048929,0.09048673
1320036142,0.08617662,0.067455225,0.6692788,0.08868054,0.08840892
1320037342,0.06901812,0.06047014,0.7029245,0.072949454,0.09463778
1320038493,0.07145761,0.060905028,0.69991773,0.07536603,0.09235355
1320040872,0.07375986,0.06373748,0.6969968,0.07736195,0.08814391
1330006212,0.46242905,0.059420563,0.018561598,0.45837575,0.0012130169
1330007723,0.33620024,0.037479423,0.28430462,0.34045643,0.0015593537
1330010923,0.07483652,0.06407052,0.6980532,0.07806188,0.084977895
1330014893,0.079534724,0.06418928,0.69965106,0.08246699,0.074158
1330015103,0.077656545,0.06432033,0.7000266,0.08115782,0.076838784
1420040083,0.08269645,0.06712911,0.7039391,0.08200147,0.0642339
1420043703,0.1006858,0.07195999,0.6802473,0.09147733,0.055629637
1420045233,0.08606395,0.06143643,0.6746106,0.09070118,0.08718782
1420049113,0.07888237,0.07052685,0.6925708,0.07978596,0.07823402
1430002253,0.11390343,0.07908991,0.6656964,0.1040456,0.0372647
1430002872,0.13788639,0.4279963,0.004271058,0.13708834,0.2927579
1430004273,0.123171814,0.091373235,0.6424435,0.13209714,0.010914281
