lake_id,arc1,arc2,arc3,arc4,arc5,arc6
1150000822,0.26363504,0.10767679,0.08147128,0.12938498,0.17847824,0.23935373
1150001092,0.23499526,0.039391756,0.14187106,0.10020765,0.2821411,0.2013931
1150002502,0.39350152,0.1802788,0.089457706,0.16909976,0.082130976,0.08553125
1150002592,0.25471196,0.047604393,0.051841155,0.14410554,0.009823029,0.4919139
1150003802,0.00998989,0.08997811,0.014461784,0.12267338,0.17010373,0.59279317
1150004092,0.20413297,0.12923974,0.10930815,0.19260235,0.027992783,0.33672398
1150005262,0.19223318,0.11618978,0.3206464,0.030025814,0.13410695,0.20679793
1150005972,0.20712985,0.02549461,0.08400076,0.12198578,0.07031199,0.49107695
1150007303,0.3411616,0.030930072,0.520202,0.022349657,0.019022163,0.06633448
1150008142,0.2306316,0.25895995,0.27642313,0.13485403,0.04632723,0.052803967
1160000282,0.2715271,0.057272878,0.23433411,0.06053955,0.06063193,0.31569445
1170006442,0.34724283,0.05446488,0.097151905,0.050329838,0.029165102,0.42164537
1170013163,0.40532994,0.062893845,0.0312556,0.08103685,0.094300754,0.32518297
1170013972,0.13224234,0.033371717,0.4213466,0.050566606,0.07015152,0.2923212
1170014783,0.4426901,0.0077855703,0.17791077,0.079603896,0.057731245,0.23427843
1220005463,0.205982,0.038886096,0.28916886,0.026538234,0.03677882,0.402646
1220013612,0.051278736,0.016440628,0.03945485,0.18629818,0.042826217,0.66370136
1220053053,0.16638714,0.022922682,0.4024192,0.017272618,0.023887122,0.36711127
1220056833,0.35874897,0.0702699,0.14549482,0.020674756,0.009897456,0.3949141
1220056903,0.29955837,0.03893306,0.32349572,0.032448318,0.027699417,0.27786517
1230003032,0.12227611,0.0005353155,0.232824,0.002634089,0.001893865,0.63983655
1230009732,0.06612583,0.06793783,0.48211566,0.032627307,0.036325432,0.31486794
1240009142,0.119526744,0.19299461,0.10956695,0.023656627,0.016434262,0.5378209
1240018052,0.062476117,0.0014634386,0.91540587,0.00051115965,0.0019582815,0.018185172
1240019053,0.14076185,0.0053983903,0.37211266,0.0023200666,0.0056354376,0.47377163
1250034252,0.12556997,0.0156587,0.42459127,0.050572444,0.08713316,0.2964745
1250051122,0.11641526,0.0021116475,0.09128202,0.0005275445,0.0019668504,0.78769666
1250064892,0.37841296,0.0014876488,0.061262313,0.0026724332,0.0006060133,0.55555856
1270003322,0.29855695,0.3864146,0.16525249,0.0057782014,0.017919453,0.12607828
1270024123,0.0581537,0.029184991,0.35226533,0.0632717,0.20519921,0.29192504
1270028303,0.4125046,0.21457173,0.18150209,0.022848388,0.03690801,0.13166508
1270040752,0.08469534,0.08248169,0.08912682,0.0049772924,0.165806,0.57291293
