lake_id,arc1,arc2,arc3,arc4,arc5
1150000822,0.18900341,0.16271469,0.10759227,0.03673113,0.5039585
1150001092,0.34615877,0.006919259,0.52897996,0.012218794,0.10572319
1150002502,0.22267465,0.055028446,0.27274823,0.13053584,0.3190128
1150002592,0.051876374,0.023737391,0.14586142,0.13167371,0.6468511
1150003802,0.016666481,0.30055037,0.4997789,0.059038427,0.12396576
1150004092,0.11958391,0.22191283,0.103855364,0.009779975,0.5448679
1150005262,0.012517464,0.035493467,0.35258925,0.21511379,0.38428605
1150005972,0.056337815,0.1112257,0.07691541,0.050683558,0.7048375
1150007303,0.013612873,0.028926143,0.7396788,0.029083421,0.18869884
1150008142,0.23199262,0.09587267,0.4610959,0.08409325,0.12694551
1160000282,0.024860756,0.06867513,0.23290218,0.08120127,0.59236073
1170006442,0.04997235,0.02442379,0.32156494,0.0542444,0.5497945
1170013163,0.14712396,0.045215826,0.07175572,0.027278887,0.7086256
1170013972,0.06486148,0.04298791,0.54251635,0.03706921,0.31256506
1170014783,0.011606378,0.0970118,0.43468127,0.040227555,0.4164729
1220005463,0.03593842,0.041490234,0.5204409,0.01899537,0.3831351
1220013612,0.032712325,0.16728638,0.20635907,0.058375172,0.53526706
1220053053,0.020298013,0.016551604,0.65885246,0.023960136,0.28033772
1220056833,0.029665321,0.042695418,0.21406674,0.024105329,0.68946713
1220056903,0.036841575,0.03537561,0.3530281,0.023084456,0.55167025
1230003032,0.0022219373,0.003928581,0.6805916,0.0006169513,0.31264094
1230009732,0.027262868,0.06766884,0.22512895,0.037080824,0.6428585
1240009142,0.14849804,0.03439315,0.08601742,0.02437715,0.7067142
1240018052,0.0014242433,0.0019045672,0.96549946,0.005024012,0.026147787
1240019053,0.0038457045,0.002930265,0.93969274,0.0056729037,0.047858328
1250034252,0.07677308,0.025310857,0.20707136,0.040194932,0.6506497
1250051122,0.00086495635,0.0011443362,0.9856958,0.001234562,0.011060345
1250064892,0.0030732988,0.0014154591,0.68442076,0.00036193494,0.3107286
1270003322,0.15487124,0.1343691,0.381441,0.08387783,0.24544074
1270024123,0.03987803,0.08085576,0.046270035,0.15929124,0.673705
1270028303,0.017057052,0.08750149,0.19320327,0.15689869,0.54533947
1270040752,0.0861719,0.1101962,0.5969977,0.028496189,0.1781381
1270041163,0.011982433,0.23328097,0.6535492,0.033657104,0.06753027
1270045763,0.07059117,0.178677,0.34375313,0.097750954,0.30922776
1270054173,0.090236165,0.14944412,0.3583184,0.089232825,0.31276852
1310000402,0.05881923,0.12146524,0.21037798,0.17404597,0.43529153
1310005562,0.0007287208,0.0024842531,0.8325965,0.002927855,0.16126263
1320012743,0.028194899,0.009825308,0.2303081,0.015133038,0.7165386
1320015733,0.008869735,0.041445553,0.4218588,0.0053555,0.5224704
1320015883,0.033355284,0.014036131,0.21725123,0.0062966133,0.72906077
1320018042,0.232522,0.0022909436,0.42473057,0.0018002548,0.33865622
1320022222,0.02843682,0.08371486,0.41391394,0.122118115,0.3518163
1320023692,0.09692722,0.034979843,0.4252427,0.065133706,0.37771657
1320023702,0.083308265,0.09592355,0.5040156,0.019698327,0.2970542
1320026362,0.1399212,0.044498138,0.05349725,0.0067890706,0.75529426
1320028172,0.038527638,0.01741857,0.37512764,0.1915306,0.3773956
1320029763,0.08188436,0.019209946,0.2702705,0.010250885,0.61838436
1320030072,0.053728476,0.031199336,0.39273757,0.029970225,0.4923644
1320031272,0.01593742,0.022980558,0.6329017,0.08050159,0.24767867
1320031292,0.016075907,0.038497157,0.72821105,0.0654459,0.15177007
1320035402,0.013957407,0.10113682,0.16643079,0.14650868,0.5719663
1320035532,0.2091665,0.043847453,0.28225532,0.056373317,0.40835744
1320036032,0.021571532,0.102770165,0.19872467,0.08007532,0.5968583
1320036142,0.03279353,0.055939563,0.38600442,0.0770498,0.44821274
1320037342,0.0791509,0.009480026,0.3422303,0.021986239,0.5471525
1320038493,0.043139756,0.0073851612,0.7043517,0.06401271,0.18111067
1320040872,0.015609283,0.025192374,0.9356558,0.01834859,0.005193967
1330006212,0.0041205967,0.0016375917,0.06368815,0.0017429735,0.9288107
1330007723,0.0009174504,0.0010743791,0.4967024,0.002193455,0.4991123
1330010923,0.010070359,0.020760175,0.60179245,0.22485535,0.14252165
1330014893,0.06721163,0.015236292,0.52650005,0.09511425,0.29593778
1330015103,0.064022906,0.028739963,0.4474935,0.0552326,0.40451106
1420040083,0.0042003277,0.0035622811,0.73797953,0.007861417,0.24639635
1420043703,0.016750516,0.014909104,0.59849596,0.0026249124,0.36721948
1420045233,0.014037948,0.005004716,0.8365109,0.0053853923,0.1390611
1420049113,0.021346472,0.018834006,0.44368705,0.022938319,0.49319416
1430002253,0.001933612,0.0027377463,0.28555763,0.0016373817,0.7081337
1430002872,0.006739728,0.00028630256,0.30298316,0.009531745,0.680459
1430004273,0.0015643378,0.014079869,0.4479011,0.00792939,0.52852523
1430004323,0.005542042,0.0017981648,0.21586326,0.0036285303,0.77316797
