lake_id,arc1,arc2,arc3,arc4
1150000822,0.21702944,0.32275316,0.27813578,0.1820816
1150001092,0.21716675,0.322144,0.27834955,0.18233968
1150002502,0.21707898,0.3223938,0.27826852,0.18225877
1150002592,0.2171593,0.32066995,0.2789175,0.1832532
1150003802,0.21734117,0.32289267,0.27811512,0.18165104
1150004092,0.21734579,0.32290053,0.27800068,0.18175294
1150005262,0.21734174,0.3223682,0.27867603,0.18161407
1150005972,0.21732785,0.32168347,0.2788959,0.18209274
1150007303,0.21779469,0.318564,0.2815966,0.18204467
1150008142,0.21728964,0.32300666,0.27796906,0.18173458
1160000282,0.21680158,0.31939706,0.27983284,0.18396854
1170006442,0.21678561,0.3221598,0.27740955,0.18364501
1170013163,0.21374078,0.32628095,0.2789303,0.18104799
1170013972,0.21581046,0.31964886,0.27807292,0.18646774
1170014783,0.21875581,0.32323715,0.2755573,0.18244971
1220005463,0.21593826,0.31941625,0.2766307,0.18801476
1220013612,0.2163673,0.32323915,0.2766163,0.18377724
1220053053,0.21881738,0.31610885,0.2721472,0.19292656
1220056833,0.21630898,0.32126653,0.27828193,0.1841425
1220056903,0.21617699,0.32124838,0.27853948,0.18403512
1230003032,0.0009061807,0.0004877749,0.6794954,0.3191107
1230009732,0.21683706,0.32110214,0.2760414,0.18601942
1240009142,0.21595575,0.32191092,0.27829716,0.18383613
1240018052,0.16559367,0.12853861,0.3901871,0.3156806
1240019053,0.20337377,0.27006802,0.29819444,0.22836377
1250034252,0.21655414,0.32280552,0.27816388,0.18247652
1250051122,0.21681772,0.30893722,0.28316405,0.19108099
1250064892,0.000112394824,6.900817e-05,0.6572052,0.3426134
1270003322,0.21675073,0.32173046,0.2787403,0.1827786
1270024123,0.21626435,0.3206458,0.2782247,0.18486513
1270028303,0.21905044,0.31693128,0.2786886,0.1853297
1270040752,0.21735948,0.32189542,0.27800164,0.18274343
1270041163,0.21755925,0.32131085,0.27761123,0.18351872
1270045763,0.21574602,0.32256237,0.2791164,0.18257521
1270054173,0.21532658,0.32134372,0.2794049,0.18392476
1310000402,0.22656709,0.3065815,0.27540183,0.19144964
1310005562,0.2290923,0.29868147,0.2516624,0.22056375
1320012743,0.2093045,0.3292843,0.28148964,0.1799215
1320015733,0.20915413,0.329502,0.28161412,0.17972979
1320015883,0.21816881,0.32709026,0.28144515,0.17329578
1320018042,0.21615209,0.32268098,0.2775499,0.18361712
1320022222,0.21630463,0.32256925,0.27808216,0.18304402
1320023692,0.2165001,0.32293108,0.27782974,0.18273911
1320023702,0.21721546,0.32130024,0.27841288,0.18307145
1320026362,0.21669586,0.3215309,0.27728847,0.18448475
1320028172,0.2162589,0.32224777,0.2776358,0.1838575
1320029763,0.2148567,0.32270515,0.27763397,0.18480417
