lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7
1150000822,0.048767697,0.24847707,0.2463977,0.12415735,0.0701288,0.20634127,0.055730116
1150001092,0.012640896,0.20372258,0.34554926,0.08266018,0.023278464,0.2942499,0.037898716
1150002502,0.030696284,0.05758786,0.4022368,0.09856349,0.11746937,0.049089994,0.24435614
1150002592,0.040226273,0.016118005,0.6418032,0.09500622,0.11798447,0.020215467,0.06864634
1150003802,0.049001276,0.026376674,0.3285441,0.30214342,0.20160598,0.070378825,0.021949718
1150004092,0.20776665,0.22994407,0.31550524,0.040419757,0.08880005,0.075307675,0.042256486
1150005262,0.050521344,0.049679384,0.4433391,0.105381854,0.22131018,0.088244304,0.04152382
1150005972,0.025148215,0.04587836,0.13431504,0.12561478,0.57859683,0.011079602,0.07936713
1150007303,0.0069671427,0.21320635,0.33196723,0.022301499,0.38285482,0.005890568,0.036812384
1150008142,0.05783256,0.016803341,0.5260102,0.034389105,0.030899543,0.17012267,0.16394258
1160000282,0.080181845,0.25025475,0.32451415,0.016113536,0.25060382,0.036803976,0.041527946
1170006442,0.096992515,0.25174013,0.1278072,0.01929315,0.48274535,0.016612422,0.004809282
1170013163,0.12233715,0.07993257,0.10013149,0.025656287,0.58306473,0.049425907,0.03945188
1170013972,0.08838327,0.04001287,0.4019383,0.05461458,0.39498574,0.019486684,0.00057848316
1170014783,0.1094266,0.008576416,0.4763622,0.027875131,0.36274526,0.006640358,0.00837415
1220005463,0.020016156,0.29652345,0.30202758,0.020334462,0.3010572,0.030595955,0.029445132
1220013612,0.11254539,0.55107886,0.100094736,0.10339961,0.067170784,0.041038707,0.024671895
1220053053,0.012909565,0.3879645,0.2155053,0.019746779,0.33219045,0.0119962115,0.01968723
1220056833,0.016611116,0.4312048,0.14105846,0.036639467,0.32402116,0.020846048,0.029618924
1220056903,0.030902859,0.3220075,0.27839482,0.01592769,0.30060548,0.02769866,0.024463048
1230003032,0.001459711,0.70634425,0.005637796,0.00077999267,0.28282112,0.0021766594,0.0007804365
1230009732,0.01341655,0.046160195,0.42904338,0.013529184,0.39969224,0.020206463,0.07795206
1240009142,0.06695898,0.084059805,0.6702426,0.034917325,0.022111712,0.06927915,0.052430388
1240018052,0.01086853,0.5152306,0.056521777,0.0006875656,0.41382098,0.00035301707,0.0025175842
1240019053,0.0042902096,0.8211856,0.008712869,0.008664201,0.15411973,0.0026580808,0.00036920712
1250034252,0.026660286,0.27525768,0.34530485,0.119474374,0.2041667,0.012483449,0.01665266
1250051122,0.0005787573,0.8070362,0.015186199,0.0004537689,0.17110789,9.3476156e-05,0.005543677
1250064892,0.00045667088,0.17370008,0.0049965573,0.0039361315,0.8150987,0.0007994072,0.001012338
1270003322,0.1331019,0.037638143,0.55982894,0.04702758,0.021560209,0.064853005,0.13599023
1270024123,0.024373956,0.0864743,0.54392624,0.21807353,0.038582094,0.058562994,0.030006893
1270028303,0.053139776,0.14142959,0.27815518,0.0769893,0.31264246,0.040197846,0.097445935
1270040752,0.054065038,0.16133587,0.57855153,0.048071094,0.023188155,0.078410596,0.056377724
1270041163,0.022265337,0.08691229,0.5436057,0.061770294,0.08320848,0.14386682,0.058371052
1270045763,0.07877836,0.17266256,0.33268708,0.12289323,0.12415849,0.07749699,0.09132326
1270054173,0.17903955,0.04894907,0.4231264,0.049254347,0.18829991,0.047062006,0.0642687
1310000402,0.057135217,0.056238197,0.431741,0.10393578,0.1404168,0.1037137,0.106819324
1310005562,0.002581256,0.66356564,0.004366534,0.004128657,0.32198882,0.0007233069,0.0026458097
1320012743,0.0016670227,0.13696478,0.112538055,0.0018550804,0.695372,0.03850811,0.013094973
1320015733,0.019783273,0.49058074,0.014578821,0.0050313445,0.43998295,0.010141529,0.019901354
1320015883,0.006239901,0.4205669,0.07912922,0.026667448,0.4397887,0.006857247,0.020750534
1320018042,0.13642149,0.042379227,0.67474216,0.04316748,0.013789864,0.07078112,0.018718597
1320022222,0.04008905,0.09279301,0.59430194,0.0059335446,0.07792109,0.14693306,0.042028394
1320023692,0.015118087,0.06279341,0.2323276,0.031250034,0.493552,0.11616915,0.048789695
1320023702,0.050845504,0.07636629,0.5998267,0.078625366,0.10408402,0.05444648,0.03580558
1320026362,0.052239433,0.039525565,0.62857366,0.022209914,0.13476619,0.034326605,0.08835865
1320028172,0.014347045,0.090583235,0.5912972,0.12553845,0.045720313,0.06247434,0.07003944
1320029763,0.07523639,0.042492315,0.51272583,0.0022542956,0.32996807,0.010581351,0.026741767
1320030072,0.021975104,0.28167143,0.45033997,0.041608796,0.1388456,0.05666107,0.008898055
1320031272,0.046596177,0.16299483,0.6445794,0.06523041,0.060040653,0.0065901736,0.013968352
1320031292,0.014140871,0.099007234,0.24435054,0.03050259,0.5261309,0.083189376,0.0026785273
1320035402,0.12482491,0.14696252,0.26857945,0.14347783,0.29162484,0.007681067,0.016849373
1320035532,0.17384183,0.17982154,0.31590557,0.03629373,0.17315303,0.048494544,0.072489746
1320036032,0.038812898,0.21339306,0.35229617,0.077066034,0.2198478,0.034161333,0.06442266
1320036142,0.05046714,0.25086218,0.23494327,0.07373205,0.33199993,0.027772242,0.03022325
1320037342,0.10235326,0.115344964,0.2702673,0.010626041,0.49427232,0.0042136107,0.0029225196
1320038493,0.010462939,0.14885385,0.36335212,0.014561846,0.37346736,0.028797194,0.060504623
1320040872,0.010541228,0.85775787,0.0068869754,0.015317079,0.07204065,0.02058881,0.01686751
1330006212,0.0011239242,0.14822266,0.084171206,0.0015030924,0.7599466,0.0034435287,0.0015889569
1330007723,0.00022566153,0.165889,0.09817212,0.008871809,0.72464955,0.0007543429,0.0014374949
1330010923,0.019772887,0.3487003,0.17826827,0.040121555,0.22770788,0.021613592,0.16381551
1330014893,0.044231653,0.31474802,0.44024473,0.014446739,0.06802154,0.036084443,0.082222834
1330015103,0.07560891,0.025718138,0.6268556,0.007707875,0.19844963,0.024492133,0.04116778
1420040083,0.002979375,0.2880646,0.4082705,0.006392211,0.2885624,0.003457973,0.00227288
