lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7
1150000822,0.10310949,0.091784805,0.17139655,0.33812213,0.16298777,0.08060408,0.05199517
1150001092,0.19181374,0.012628713,0.039065994,0.17510019,0.07409261,0.06380974,0.44348896
1150002502,0.036582157,0.1806973,0.08689889,0.036343515,0.029529067,0.58705884,0.04289027
1150002592,0.03770689,0.50774586,0.13748616,0.11816029,0.07612343,0.08301985,0.039757557
1150003802,0.25390744,0.083973475,0.020824254,0.09634701,0.068767525,0.06387055,0.41230974
1150004092,0.04287724,0.11627644,0.017046168,0.07086062,0.07065276,0.31508633,0.36720046
1150005262,0.080228955,0.074042976,0.06573751,0.27298057,0.11366889,0.18357694,0.20976418
1150005972,0.12699065,0.26616716,0.05616192,0.096836634,0.31693217,0.10941153,0.0274999
1150007303,0.069362864,0.09503778,0.15336326,0.15370739,0.10054159,0.13879997,0.2891872
1150008142,0.11627588,0.08672092,0.1707818,0.07776335,0.2194189,0.07745012,0.251589
1160000282,0.1592406,0.15238667,0.14569992,0.24291539,0.1107479,0.109125376,0.07988415
1170006442,0.28353727,0.26044703,0.0833965,0.040568378,0.071789086,0.11530513,0.14495659
1170013163,0.17341696,0.13101833,0.24064822,0.15062594,0.115564786,0.16057654,0.028149255
1170013972,0.24164547,0.12194931,0.11039345,0.06436714,0.039327912,0.3507168,0.07159993
1170014783,0.04888564,0.28889868,0.19241185,0.02535852,0.25108397,0.15412623,0.0392351
1220005463,0.08940809,0.14839703,0.11998741,0.22622505,0.18525974,0.058915336,0.17180729
1220013612,0.11490945,0.009956337,0.09027282,0.62977105,0.06394706,0.047273476,0.043869767
1220053053,0.1906173,0.08632477,0.19022508,0.15541783,0.11465826,0.14665663,0.11610013
1220056833,0.4453839,0.063265845,0.116501786,0.11499408,0.071268745,0.074209906,0.11437573
1220056903,0.13211897,0.23977146,0.08464992,0.15767083,0.113382414,0.13445985,0.13794656
1230003032,0.23742628,0.28159624,0.072845444,0.09093015,0.10013842,0.18537277,0.031690687
1230009732,0.028908338,0.13644046,0.27402088,0.1623397,0.02640208,0.104097016,0.26779157
1240009142,0.41161987,0.097263426,0.0553442,0.11247495,0.27714208,0.019971194,0.02618427
1240018052,0.16276002,0.057931915,0.077145055,0.31503528,0.1665163,0.1415721,0.07903925
1240019053,0.068748705,0.11446404,0.092592165,0.36238974,0.07414964,0.047849465,0.2398063
1250034252,0.07637744,0.3280267,0.21215588,0.09612108,0.06254036,0.10388724,0.120891385
1250051122,0.5386421,0.092667185,0.13841034,0.019564701,0.10938835,0.04808949,0.053237777
1250064892,0.21856156,0.051575888,0.1101358,0.138918,0.19274381,0.09844673,0.18961814
1270003322,0.35415524,0.0153685585,0.14228639,0.29766333,0.052553613,0.10105617,0.036916703
1270024123,0.026933802,0.19559112,0.16045165,0.40021244,0.046594582,0.047982182,0.122234195
1270028303,0.3308859,0.18444751,0.12780192,0.0077390797,0.068487376,0.10102015,0.179618
1270040752,0.011955514,0.1880394,0.13455106,0.113545924,0.23921008,0.07347862,0.23921937
1270041163,0.15311642,0.24999604,0.17236541,0.020891111,0.03528994,0.052985646,0.3153554
1270045763,0.255753,0.21713766,0.1081601,0.060592543,0.031815592,0.19991875,0.1266223
1270054173,0.019743662,0.16132572,0.006567574,0.6458023,0.021923171,0.11496166,0.0296759
1310000402,0.11279087,0.044369668,0.11387104,0.19980739,0.17885894,0.117048874,0.23325324
1310005562,0.030820098,0.38338816,0.031033555,0.17873576,0.26248854,0.039564,0.07396991
1320012743,0.082221545,0.10269023,0.120085314,0.03798897,0.13291608,0.2824242,0.24167362
1320015733,0.11237305,0.39223248,0.105140366,0.120873734,0.048589125,0.14441173,0.07637954
1320015883,0.099923454,0.13887611,0.04570896,0.22200178,0.07203117,0.3402824,0.08117604
1320018042,0.14399436,0.08515828,0.07593933,0.6010155,0.015082397,0.02240754,0.056402545
1320022222,0.15703216,0.035237346,0.13940161,0.2232844,0.035161648,0.11660559,0.29327723
1320023692,0.23457389,0.14302208,0.15729883,0.11949876,0.13817099,0.07713543,0.13029994
1320023702,0.026327237,0.16933402,0.27147534,0.055567276,0.2714991,0.0652976,0.14049938
1320026362,0.080441415,0.064369835,0.028753687,0.33523425,0.2513693,0.11883798,0.12099343
1320028172,0.06567444,0.21494141,0.0524815,0.11998125,0.32021546,0.21267544,0.014030509
1320029763,0.092144266,0.09200243,0.115811124,0.1397748,0.13686551,0.3206825,0.10271929
1320030072,0.061630003,0.04869349,0.042572826,0.032335114,0.14045176,0.29144672,0.38287008
1320031272,0.09410056,0.3160119,0.13331486,0.10352674,0.17830683,0.085673764,0.089065254
1320031292,0.40247655,0.083874635,0.18208729,0.030828282,0.020555872,0.028621078,0.2515563
1320035402,0.10330199,0.093678705,0.21943294,0.120087124,0.19829269,0.052081503,0.21312505
1320035532,0.090772316,0.24653497,0.061915297,0.08843957,0.16361938,0.30171856,0.04699993
1320036032,0.07112264,0.1775112,0.14414242,0.13224521,0.17993797,0.13706392,0.15797664
1320036142,0.06872788,0.24557367,0.15562943,0.18715239,0.14582404,0.11565515,0.08143751
1320037342,0.0663312,0.1839559,0.08985971,0.13464916,0.0854682,0.02184895,0.41788688
1320038493,0.016942885,0.02269084,0.06981696,0.42614278,0.258194,0.102566265,0.103646256
1320040872,0.11891002,0.11737103,0.06480691,0.1461731,0.038714662,0.42402568,0.08999862
1330006212,0.050059117,0.09977095,0.066360995,0.17844525,0.20843747,0.21364582,0.18328036
1330007723,0.22784603,0.16590297,0.13336515,0.14351687,0.22090504,0.05808574,0.05037827
1330010923,0.43387327,0.11071969,0.014042378,0.19823493,0.10091747,0.06746766,0.07474461
1330014893,0.11678237,0.18574207,0.22546265,0.15935662,0.24574728,0.034530323,0.032378748
1330015103,0.10339928,0.0752506,0.08622314,0.10405579,0.3860117,0.19920018,0.045859337
1420040083,0.038790517,0.21377173,0.04421004,0.24530715,0.17984562,0.10548494,0.17258997
