lake_id,arc1,arc2,arc3,arc4,arc5,arc6,arc7,arc8
1150000822,0.43001592,0.04837813,0.06550144,0.15515265,0.06331893,0.08310411,0.102102906,0.052425943
1150001092,0.13220352,0.1362484,0.13496509,0.33198622,0.04407837,0.04019874,0.010779268,0.16954035
1150002502,0.073676795,0.074451104,0.1854045,0.10169588,0.24061508,0.05326679,0.03943882,0.2314511
1150002592,0.028765691,0.06499898,0.02563708,0.12812938,0.1446053,0.02989297,0.2249959,0.35297465
1150003802,0.013829631,0.038678326,0.387722,0.24627078,0.10407182,0.07963147,0.08835172,0.04144436
1150004092,0.1663649,0.018461991,0.11105011,0.095127694,0.045162246,0.06935876,0.16342297,0.33105138
1150005262,0.095153235,0.22459084,0.04870797,0.083031975,0.10041502,0.06499018,0.04859682,0.33451393
1150005972,0.049194958,0.14749615,0.26554585,0.06376637,0.15857202,0.22839509,0.018708196,0.06832142
1150007303,0.14209883,0.04355363,0.067066275,0.031324625,0.090563565,0.07729932,0.2270495,0.3210443
1150008142,0.058497597,0.19421531,0.027453797,0.44720745,0.051638562,0.009806882,0.056206692,0.15497373
1160000282,0.12568979,0.20441937,0.13085735,0.20236766,0.099743694,0.087696165,0.04844354,0.1007825
1170006442,0.12919688,0.13622671,0.04534775,0.10131097,0.14844745,0.1497293,0.030693438,0.25904754
1170013163,0.041578185,0.09503907,0.31580797,0.009596467,0.34456035,0.09590859,0.044807237,0.05270208
1170013972,0.061162386,0.12346566,0.29010215,0.08807673,0.030462833,0.072214164,0.20281418,0.13170193
1170014783,0.21142836,0.042863272,0.4113547,0.015545416,0.0850506,0.15269248,0.026385874,0.05467932
1220005463,0.14599088,0.09267131,0.14833033,0.18294822,0.13252331,0.099883676,0.052590445,0.14506187
1220013612,0.05988521,0.08621951,0.6964687,0.032171078,0.041346822,0.043531608,0.026275642,0.014101504
1220053053,0.20211112,0.07829612,0.18823832,0.13637137,0.0626992,0.08244373,0.08482894,0.16501118
1220056833,0.02380591,0.26098222,0.048713386,0.1485754,0.044156812,0.08617077,0.2950631,0.09253243
1220056903,0.1592291,0.1657654,0.13072321,0.15543781,0.13886416,0.06308105,0.07417686,0.11272245
1230003032,0.029855892,0.33152214,0.0536083,0.17544498,0.1099087,0.03406177,0.1365512,0.12904705
1230009732,0.12860048,0.059102427,0.43473202,0.04578148,0.06709067,0.023616996,0.08720826,0.1538676
1240009142,0.07169051,0.03370043,0.075267576,0.13149998,0.0061913114,0.23613514,0.3393465,0.106168605
1240018052,0.21358615,0.13665561,0.019377574,0.1987052,0.16162927,0.03001398,0.120099075,0.11993325
1240019053,0.0525327,0.09450034,0.25851944,0.05292032,0.09026852,0.082780525,0.28742197,0.08105615
1250034252,0.0351366,0.08702696,0.14054212,0.04057182,0.18487833,0.018061953,0.3997433,0.094038926
