lake_id,arc1,arc2,arc3,arc4,arc5
1150000822,0.24199404,0.3408966,0.14223059,0.14926045,0.12561834
1150001092,0.32233196,0.07800061,0.0473357,0.046692587,0.5056391
1150002502,0.23156139,0.12432163,0.067629434,0.33220905,0.24427849
1150002592,0.14945687,0.24669027,0.338616,0.10681105,0.15842564
1150003802,0.094843015,0.3882989,0.280268,0.1599795,0.07661061
1150004092,0.0759047,0.23264426,0.50793236,0.09529913,0.08821946
1150005262,0.13109733,0.37120032,0.22734073,0.09310901,0.17725264
1150005972,0.1822403,0.15099253,0.1896474,0.4314212,0.045698605
1150007303,0.09354144,0.13726486,0.108441636,0.34352797,0.3172241
1150008142,0.086399615,0.8249227,0.024100112,0.023713326,0.0408643
1160000282,0.29399365,0.07854833,0.19495897,0.30435342,0.12814566
1170006442,0.120925575,0.1848003,0.017184384,0.45725578,0.21983388
1170013163,0.5083422,0.040242612,0.046224616,0.080902226,0.3242883
1170013972,0.22295395,0.18704994,0.23466823,0.20810886,0.14721902
1170014783,0.19728796,0.5746166,0.038061984,0.12998612,0.060047247
1220005463,0.24790807,0.15569189,0.22823703,0.21303028,0.15513274
1220013612,0.0571172,0.16180064,0.22374684,0.33730078,0.22003464
1220053053,0.26529333,0.17197989,0.17018698,0.21138556,0.18115422
1220056833,0.13194704,0.48792532,0.0782644,0.17853841,0.12332482
1220056903,0.17588048,0.21921822,0.27542406,0.1247465,0.20473073
1230003032,0.033739172,0.48378295,0.31673294,0.060399782,0.10534516
1230009732,0.3913656,0.12941602,0.08736207,0.08445587,0.30740044
1240009142,0.12649111,0.08808604,0.18704517,0.08343353,0.5149441
1240018052,0.06282262,0.15047982,0.29528293,0.20437431,0.2870403
1240019053,0.05058435,0.21912214,0.30367878,0.40909028,0.017524479
1250034252,0.06458289,0.19600518,0.44017234,0.11948207,0.17975755
1250051122,0.04362736,0.32340443,0.20033461,0.2518395,0.18079399
1250064892,0.124364406,0.06653059,0.3308843,0.24157768,0.23664308
1270003322,0.04834836,0.12595443,0.5233911,0.117529,0.18477713
1270024123,0.11061967,0.054052044,0.5921908,0.11614429,0.12699313
1270028303,0.3651098,0.08042363,0.14051592,0.15203816,0.2619125
1270040752,0.5301994,0.37400153,0.037587438,0.033735063,0.024476603
1270041163,0.08242124,0.0792183,0.064458616,0.61260915,0.16129269
1270045763,0.30095088,0.24004415,0.14418502,0.1251933,0.18962659
1270054173,0.5254067,0.031264357,0.04367413,0.3203607,0.079294115
1310000402,0.05197034,0.35729796,0.1606975,0.11604879,0.31398547
1310005562,0.2528812,0.09127667,0.33107468,0.13589925,0.18886818
1320012743,0.18311636,0.047266897,0.23526253,0.12852587,0.40582842
1320015733,0.060589246,0.060626395,0.7423342,0.08666902,0.049781177
1320015883,0.018663485,0.5227238,0.0377088,0.06405508,0.35684884
1320018042,0.13615496,0.3189665,0.21399094,0.23454893,0.09633859
1320022222,0.30714595,0.3225958,0.11429605,0.13879493,0.11716727
1320023692,0.04942792,0.06016509,0.37653008,0.20657372,0.30730316
1320023702,0.15982133,0.28008002,0.16930114,0.29321206,0.09758544
1320026362,0.046780344,0.64826155,0.15272613,0.02692616,0.12530583
1320028172,0.26620457,0.3989248,0.02882572,0.02658668,0.27945828
1320029763,0.10890809,0.15393622,0.36499938,0.32978618,0.042370085
1320030072,0.123929396,0.21657562,0.17782372,0.31294218,0.16872907
1320031272,0.09504063,0.6776025,0.06900385,0.06455188,0.093801156
1320031292,0.12534472,0.04736619,0.056917753,0.038538236,0.73183304
1320035402,0.047742367,0.043636136,0.46584836,0.3047459,0.13802722
1320035532,0.049386762,0.38221294,0.30691743,0.19673133,0.064751536
1320036032,0.3618548,0.34039283,0.07134955,0.14365506,0.08274777
1320036142,0.20956933,0.21288463,0.20430355,0.12468427,0.24855828
1320037342,0.013196157,0.6138282,0.12587535,0.031161403,0.21593897
1320038493,0.20174563,0.098432474,0.17311768,0.089571156,0.43713316
1320040872,0.27833635,0.13173722,0.122191004,0.40702784,0.060707625
1330006212,0.13491453,0.43035743,0.14923577,0.2088508,0.07664146
1330007723,0.24528328,0.095638976,0.11080659,0.3309412,0.21733004
1330010923,0.058029033,0.2593437,0.050180025,0.12361571,0.50883156
1330014893,0.120787226,0.046779238,0.22323641,0.27828678,0.3309103
1330015103,0.31219995,0.086736225,0.37377626,0.13368945,0.09359811
