lake_id,arc1,arc2,arc3,arc4,arc5,arc6
1150000822,0.12687874,0.14340028,0.18695916,0.010763241,0.2883588,0.2436398
1150001092,0.109851755,0.06506926,0.18727162,0.3857631,0.09743773,0.15460649
1150002502,0.3039181,0.35536635,0.039882846,0.083098486,0.21351445,0.00421981
1150002592,0.19381858,0.10254615,0.51973265,0.08212184,0.04433304,0.0574477
1150003802,0.1305687,0.06300532,0.07713979,0.11150984,0.44319308,0.17458333
1150004092,0.07690848,0.33613494,0.10112712,0.028156914,0.06809172,0.38958088
1150005262,0.0932993,0.39887062,0.08176587,0.06074674,0.29518294,0.07013454
1150005972,0.07046169,0.0955544,0.42969432,0.092996344,0.18688554,0.1244077
1150007303,0.036129665,0.055624597,0.33533543,0.06524236,0.430947,0.0767209
1150008142,0.18447751,0.033861596,0.050548065,0.118985415,0.60169524,0.01043218
1160000282,0.20088892,0.14347161,0.08931113,0.26267773,0.25139886,0.052251786
1170006442,0.12670062,0.28314853,0.058465116,0.098640814,0.2071523,0.22589262
1170013163,0.03284912,0.050140798,0.219502,0.13956812,0.07703496,0.4809051
1170013972,0.1156521,0.18715426,0.14151186,0.17297342,0.30394685,0.07876146
1170014783,0.13534787,0.100011945,0.07119077,0.21496798,0.257152,0.22132938
1220005463,0.19531259,0.2588011,0.21361259,0.11569438,0.12954798,0.087031335
1220013612,0.31462717,0.2265626,0.034199297,0.112996705,0.13512796,0.17648621
1220053053,0.17376786,0.2649829,0.13724947,0.15205616,0.1616227,0.11032092
1220056833,0.19224717,0.17803076,0.30700463,0.03135092,0.16829742,0.12306912
1220056903,0.13304304,0.17221387,0.20385954,0.10053991,0.22722685,0.16311681
1230003032,0.031442955,0.25609753,0.3031507,0.08738908,0.07366088,0.24825886
1230009732,0.09519358,0.14930429,0.13127844,0.20548952,0.17994681,0.2387874
1240009142,0.12999691,0.113505475,0.37448397,0.07739166,0.08067057,0.22395146
1240018052,0.39305618,0.03310605,0.07749174,0.28054562,0.03724221,0.17855814
1240019053,0.13194102,0.19824271,0.3153132,0.20911497,0.056622785,0.08876533
1250034252,0.01847866,0.029308688,0.014376935,0.51896447,0.119617835,0.2992534
1250051122,0.056942094,0.08370422,0.25611848,0.049043562,0.41719508,0.13699663
1250064892,0.13520029,0.110191554,0.066539295,0.30576885,0.35475865,0.027541356
1270003322,0.5357783,0.08867488,0.07381307,0.08870498,0.16152431,0.051504474
1270024123,0.04853174,0.09540477,0.49538243,0.048547205,0.05718288,0.2549509
1270028303,0.035422575,0.11437379,0.14152023,0.4590527,0.023370028,0.22626069
1270040752,0.1341065,0.15385148,0.49903905,0.14324442,0.041792065,0.027966468
1270041163,0.056378968,0.040478967,0.4821344,0.11790689,0.17843416,0.124666624
1270045763,0.05754101,0.11958366,0.2959873,0.15350644,0.28021,0.09317155
1270054173,0.045649376,0.07621832,0.23458546,0.13507572,0.13509367,0.37337747
1310000402,0.21128115,0.36795324,0.16469772,0.12682948,0.058173943,0.07106435
1310005562,0.16914856,0.019320477,0.04884816,0.118738644,0.06657753,0.5773666
1320012743,0.10740116,0.071532436,0.34559393,0.17224748,0.25589064,0.04733429
1320015733,0.03410938,0.07157402,0.23722306,0.075850144,0.17956959,0.40167382
1320015883,0.06144758,0.097562574,0.06147258,0.45862323,0.04318272,0.27771124
1320018042,0.13746396,0.1033124,0.07294915,0.06088961,0.5888728,0.03651205
1320022222,0.2843428,0.114943504,0.14537796,0.03848922,0.029849153,0.38699734
1320023692,0.15931247,0.15891255,0.07211507,0.2362998,0.15960427,0.21375579
1320023702,0.18014424,0.120786354,0.12985626,0.3206615,0.13515876,0.1133929
1320026362,0.32230297,0.13513792,0.24333376,0.01664616,0.17576827,0.10681096
1320028172,0.30832008,0.33079195,0.046890426,0.03367132,0.13786124,0.14246498
1320029763,0.2784627,0.23403306,0.06804233,0.21590845,0.04098586,0.16256747
1320030072,0.10015427,0.12506816,0.14695619,0.14909762,0.2933499,0.18537387
1320031272,0.110950954,0.7198956,0.026265945,0.047059022,0.050258826,0.04556953
1320031292,0.30276713,0.07324054,0.09247317,0.2731113,0.19426873,0.06413907
1320035402,0.12829483,0.30773914,0.106221944,0.2616243,0.119838715,0.07628104
1320035532,0.09019288,0.13946073,0.18860857,0.24436331,0.2882486,0.04912588
1320036032,0.13361861,0.072817124,0.09518333,0.22631964,0.34912974,0.12293159
1320036142,0.2871794,0.071165405,0.1510644,0.18622701,0.18479994,0.11956383
1320037342,0.27732345,0.23852473,0.12342004,0.04799845,0.30120894,0.011524227
1320038493,0.25707492,0.60606676,0.0115541965,0.064512484,0.030011544,0.030780097
1320040872,0.04361432,0.13190886,0.3637345,0.10623834,0.3198232,0.03468082
1330006212,0.053799,0.058311883,0.3515677,0.31222522,0.13256204,0.09153418
1330007723,0.28167996,0.16188757,0.07221361,0.18224707,0.122830056,0.17914174
1330010923,0.4566669,0.032531492,0.007237785,0.05642842,0.41200286,0.03513264
1330014893,0.03385443,0.088572875,0.17679676,0.20480815,0.30583805,0.19012976
1330015103,0.2904777,0.1088238,0.07868543,0.03236892,0.20018847,0.28945565
1420040083,0.095227376,0.33738747,0.040272877,0.360686,0.091053694,0.075372525
1420043703,0.040510215,0.22265463,0.27920604,0.057881135,0.11763513,0.28211287
1420045233,0.10986897,0.20259878,0.3188152,0.19188158,0.09577346,0.081062034
1420049113,0.11084032,0.14605501,0.08232401,0.16689512,0.08105724,0.41282824
1430002253,0.03352661,0.06965103,0.15861921,0.35663503,0.2322357,0.14933246
1430002872,0.1643443,0.049788635,0.28545532,0.23336181,0.14019887,0.12685108
1430004273,0.042360414,0.07067227,0.13568068,0.34326452,0.21524674,0.19277528
1430004323,0.09335456,0.036406234,0.4573069,0.32865956,0.019296264,0.06497661
1430005083,0.088265955,0.3196727,0.09559405,0.16737394,0.18527646,0.1438169
1440001863,0.17701045,0.15955794,0.16184655,0.12978281,0.18947814,0.18232417
1440005913,0.03621317,0.12128284,0.27938852,0.2942889,0.023752037,0.24507451
1440011113,0.1400353,0.10510395,0.47717696,0.08540249,0.084399305,0.10788193
1450003703,0.16328609,0.16731301,0.19275405,0.13610652,0.2821225,0.058417834
1450007622,0.45527047,0.048078336,0.08348315,0.069389716,0.11085994,0.23291838
1450009543,0.058235537,0.5112212,0.049116604,0.066532135,0.0531584,0.26173612
1450009923,0.010704002,0.27349168,0.09188705,0.09259206,0.48821563,0.043109514
1450011142,0.4749618,0.10514878,0.07061974,0.1371125,0.10104678,0.11111039
1450012863,0.27129072,0.29652074,0.13315243,0.024681024,0.25160584,0.02274923
1450014203,0.1451022,0.059137907,0.22340986,0.14786825,0.22708574,0.19739604
1460002782,0.31034413,0.24182369,0.028019559,0.23013374,0.054555744,0.13512313
1460009393,0.1187748,0.39019313,0.15574387,0.2830984,0.03806991,0.01411993
1510001923,0.15783988,0.74255407,0.004957948,0.031742994,0.03019925,0.03270575
1510006093,0.1137203,0.3081249,0.19789605,0.20397091,0.042096213,0.13419166
1510006393,0.09827486,0.020131715,0.21960057,0.10894784,0.32321784,0.22982715
1530011512,0.01000237,0.07644975,0.6776403,0.05249178,0.09208,0.09133578
1620001552,0.25923675,0.1656023,0.037364367,0.05724249,0.080058485,0.40049556
1620004522,0.058330815,0.016217057,0.021326028,0.8005804,0.028563026,0.07498267
1620008282,0.16750422,0.16803655,0.19629623,0.1549578,0.13865732,0.17454782
1620023612,0.19966868,0.15190534,0.09229659,0.26026347,0.15997174,0.13589418
1620031802,0.09074501,0.23825528,0.34104443,0.05887805,0.15413024,0.116947
1620032342,0.05812155,0.04050911,0.35291547,0.20734294,0.08008212,0.26102883
1620034183,0.11280373,0.1932313,0.2251543,0.074078366,0.3157233,0.07900898
1620063302,0.31396967,0.2009094,0.23861526,0.030180275,0.07908028,0.13724507
1720000552,0.026473697,0.03539304,0.52334994,0.28060368,0.073780745,0.06039895
1720001282,0.042539988,0.039598458,0.0052705426,0.78946865,0.046333957,0.07678843
1720001342,0.25167683,0.05099027,0.18117301,0.092553616,0.2770343,0.14657195
1720003902,0.18426283,0.2064138,0.15833491,0.17086074,0.066908255,0.21321943
1720003932,0.4860565,0.031612586,0.093978584,0.17972274,0.0812792,0.12735032
1720004142,0.08378033,0.040732563,0.087866165,0.4422918,0.3297905,0.015538623
1720004172,0.09976289,0.060160615,0.47849256,0.037803605,0.22911595,0.094664365
1720004433,0.17548813,0.17842951,0.1403385,0.23266798,0.17106725,0.102008685
1720004453,0.17063697,0.036042176,0.10176301,0.4958849,0.12900883,0.066664115
1720007172,0.1441986,0.49654487,0.08207765,0.025298875,0.017680572,0.23419951
1720008692,0.27715614,0.43529242,0.056452025,0.09442209,0.12176479,0.014912569
1720009413,0.044923134,0.25636744,0.0295353,0.03734794,0.37928596,0.2525402
1720010272,0.098215476,0.18790345,0.2219946,0.16830106,0.0766858,0.2468996
1720010283,0.14024863,0.1335419,0.24207143,0.12033182,0.17401229,0.18979396
1720033122,0.31430507,0.049021132,0.081551194,0.2832418,0.09373002,0.17815077
1720041492,0.21235201,0.057203613,0.12044661,0.18303187,0.14226761,0.28469828
1720041532,0.05259246,0.08388494,0.0115003865,0.66539365,0.127908,0.05872057
1720046943,0.22937964,0.20179081,0.15322256,0.22327268,0.12008863,0.07224566
1720052653,0.16704233,0.17368707,0.21207756,0.114209205,0.13562892,0.19735496
1720053693,0.13041362,0.24401894,0.12564696,0.06369285,0.32298476,0.113242894
1720054503,0.008875737,0.13031158,0.22947426,0.22908348,0.356364,0.045890927
1720056903,0.2159962,0.13658771,0.20268199,0.15320905,0.1297847,0.1617403
1810025102,0.034684326,0.11899575,0.54941094,0.067701004,0.05606209,0.17314585
