lake_id,arc1,arc2,arc3,arc4,arc5,arc6
1150000822,0.6046286,0.007431869,0.24708359,0.04545835,0.02626705,0.06913045
1150001092,0.6630651,0.05327537,0.17043644,0.048782308,0.011042018,0.053398773
1150002502,0.46923357,0.07512407,0.05656736,0.054090578,0.16118991,0.18379451
1150002592,0.047862224,0.10905631,0.011770651,0.67242724,0.09173771,0.06714583
1150003802,0.65881085,0.05710303,0.053007703,0.0071034916,0.12308595,0.10088892
1150004092,0.34404504,0.12476437,0.06456202,0.10736313,0.2753813,0.08388417
1150005262,0.69537556,0.0327823,0.057995472,0.07207452,0.13330805,0.008464221
1150005972,0.24968559,0.050959416,0.09284966,0.4565944,0.11509041,0.03482046
1150007303,0.027371503,0.007155042,0.028336784,0.08362215,0.8165256,0.036988966
1150008142,0.60487986,0.029158872,0.21897234,0.029092625,0.024068754,0.09382753
1160000282,0.12543428,0.057624463,0.046251573,0.19287565,0.5323355,0.045478553
1170006442,0.03431031,0.004374602,0.122161254,0.28621042,0.51929724,0.03364613
1170013163,0.84067136,0.01813531,0.00080415606,0.0365831,0.101136796,0.0026692091
1170013972,0.036189787,0.040513653,0.051772367,0.2828684,0.5299981,0.058657624
1170014783,0.13904895,0.06509955,0.016547775,0.62653595,0.12589674,0.026870975
1220005463,0.04081301,0.05034352,0.022268584,0.4270758,0.44352013,0.015978977
1220013612,0.7989496,0.022506218,0.024774255,0.044265673,0.097430676,0.012073676
1220053053,0.034364965,0.01474882,0.02636981,0.4140515,0.4921908,0.018274069
1220056833,0.008330696,0.0426763,0.0177633,0.6456379,0.25083983,0.034751907
1220056903,0.023388056,0.036692232,0.027006187,0.40751576,0.47417668,0.03122113
1230003032,0.0048601306,0.0026406324,0.002975055,0.4945837,0.49368957,0.0012508555
1230009732,0.016956648,0.021358002,0.03011154,0.3283333,0.5212291,0.0820115
1240009142,0.01993544,0.029949754,0.025596965,0.454463,0.30784753,0.16220735
1240018052,0.0014697922,0.0011062139,0.00060583215,0.26885518,0.72693175,0.0010312037
1240019053,0.00027537002,0.002232224,0.0056387605,0.702876,0.2820846,0.006893136
1250034252,0.016458312,0.028881993,0.08199336,0.64483666,0.17331077,0.054518886
1250051122,0.0010008244,0.0032322449,0.000208866,0.7346467,0.2601841,0.00072723604
1250064892,0.002596725,0.0066319336,0.0007415381,0.54837734,0.44117567,0.0004768114
1270003322,0.5621642,0.15560259,0.07667286,0.106324494,0.085043624,0.014192301
1270024123,0.4671755,0.016101608,0.071845755,0.28067717,0.07120307,0.092996836
1270028303,0.30681872,0.069298185,0.048402462,0.27447975,0.23109436,0.06990652
1270040752,0.15303077,0.06412468,0.0253853,0.33493406,0.32168153,0.10084367
1270041163,0.55542064,0.09487806,0.015359959,0.19976877,0.11886839,0.015704181
1270045763,0.38273093,0.033759557,0.2550598,0.19781657,0.093802825,0.036830325
1270054173,0.7456802,0.023728862,0.009730884,0.092385136,0.018706411,0.10976849
1310000402,0.80678976,0.026613403,0.024209848,0.007839749,0.030746114,0.10380132
1310005562,0.0011772893,0.0007213137,0.0023222808,0.92824244,0.06656429,0.00097244134
1320012743,0.0006172273,0.0045230584,0.004868193,0.346651,0.597647,0.0456935
1320015733,0.0151283145,0.009870615,0.04147897,0.29996878,0.6224237,0.011129608
1320015883,0.014042401,0.022419494,0.00231787,0.87744296,0.058257222,0.025520073
1320018042,0.20107462,0.056461368,0.07886765,0.090808615,0.48369214,0.08909561
1320022222,0.14959002,0.031419188,0.0389989,0.518758,0.12882988,0.13240406
1320023692,0.060250994,0.042689867,0.029961774,0.4150791,0.33212388,0.11989441
1320023702,0.12379455,0.032217972,0.05912336,0.19581582,0.49424255,0.09480576
1320026362,0.16765027,0.07286044,0.02455037,0.25516212,0.41855487,0.061221987
1320028172,0.73147756,0.04487829,0.01330627,0.16373648,0.042937133,0.0036643003
1320029763,0.11200197,0.05182005,0.023877727,0.094473034,0.7027434,0.015083878
1320030072,0.042680338,0.031963933,0.056104735,0.64293516,0.19337231,0.03294348
1320031272,0.011131244,0.06568039,0.012590581,0.225519,0.6509494,0.03412937
1320031292,0.10588887,0.042104993,0.020708574,0.11415506,0.68579274,0.031349678
1320035402,0.24734081,0.07968345,0.06617473,0.4678393,0.07839665,0.060565013
1320035532,0.5450978,0.08709551,0.07730904,0.057206973,0.19465442,0.038636275
1320036032,0.074377194,0.043464344,0.073456585,0.2201705,0.50505936,0.083472
1320036142,0.11089161,0.052494537,0.08501623,0.3431971,0.38767678,0.020723818
1320037342,0.013954689,0.0073732315,0.07538804,0.3744668,0.4757049,0.053112358
