lake_id,arc1,arc2,arc3,arc4
1150000822,0.49526474,0.34221807,0.1426124,0.019904766
1150001092,0.18831722,0.115380086,0.6689091,0.027393585
1150002502,0.10336333,0.31818068,0.15419793,0.42425808
1150002592,0.20730135,0.2247847,0.2014582,0.3664557
1150003802,0.10271561,0.10358647,0.70062816,0.093069725
1150004092,0.40832293,0.4425777,0.06377396,0.085325435
1150005262,0.18663082,0.20971772,0.18798365,0.41566783
1150005972,0.047677934,0.09732605,0.0310386,0.8239574
1150007303,0.052197784,0.44531524,0.43693545,0.06555143
1150008142,0.35167375,0.22267374,0.03366427,0.39198828
1160000282,0.38938445,0.1655274,0.2449423,0.20014586
1170006442,0.67645967,0.086260736,0.06515934,0.17212021
1170013163,0.2363509,0.11016127,0.115964115,0.5375238
1170013972,0.1343542,0.35090524,0.50052726,0.01421326
1170014783,0.56260467,0.09172805,0.12249895,0.22316834
1220005463,0.29260993,0.27940714,0.15257257,0.27541038
1220013612,0.016348606,0.06745097,0.7307757,0.18542469
1220053053,0.24030046,0.15652664,0.28305689,0.32011598
1220056833,0.14608987,0.4433281,0.25354683,0.1570352
1220056903,0.34338772,0.20107481,0.26679647,0.18874103
1230003032,0.18031527,0.19635545,0.36219072,0.26113853
1230009732,0.07419128,0.16248606,0.7362712,0.02705148
1240009142,0.15475821,0.56346303,0.04380442,0.23797436
1240018052,0.32660243,0.21247947,0.3032835,0.15763459
1240019053,0.3585989,0.6039032,0.021903489,0.015594403
1250034252,0.010918966,0.64443195,0.045452595,0.29919648
1250051122,0.7565977,0.046484083,0.1398603,0.057057954
1250064892,0.09210909,0.5045569,0.3799446,0.023389352
1270003322,0.19495514,0.43033174,0.13350889,0.24120426
1270024123,0.19978507,0.21009463,0.15807164,0.43204874
1270028303,0.37585536,0.047341507,0.3936446,0.18315852
1270040752,0.4763996,0.23219211,0.10142927,0.18997903
1270041163,0.50456095,0.19610688,0.1522155,0.14711668
1270045763,0.25887588,0.11083707,0.52662027,0.10366677
1270054173,0.026737032,0.06324864,0.7947443,0.11527
1310000402,0.30175874,0.16274235,0.11361664,0.42188227
1310005562,0.3117643,0.21877569,0.31295735,0.15650265
1320012743,0.07969188,0.12036459,0.6786794,0.12126409
1320015733,0.05745925,0.041570432,0.38289186,0.5180783
1320015883,0.03449023,0.06707405,0.3622075,0.5362282
1320018042,0.5271574,0.1625432,0.110516004,0.19978333
1320022222,0.31243482,0.1680647,0.11426159,0.4052389
1320023692,0.18337558,0.050289765,0.026384687,0.73995
1320023702,0.370027,0.3749506,0.06630522,0.18871723
1320026362,0.13303567,0.19544673,0.3460157,0.3255019
1320028172,0.006514185,0.24405755,0.4920862,0.25734207
1320029763,0.06786359,0.7934344,0.044902574,0.093799375
1320030072,0.3714127,0.09563568,0.4284523,0.10449938
1320031272,0.2557159,0.10739428,0.31390882,0.322981
1320031292,0.21145786,0.16324273,0.38604835,0.23925108
1320035402,0.120996155,0.4993068,0.05128035,0.32841665
1320035532,0.032533098,0.43882462,0.2817715,0.24687076
1320036032,0.1677664,0.19631058,0.3031816,0.33274138
1320036142,0.23812197,0.3009977,0.25488037,0.20600004
1320037342,0.73168856,0.07127553,0.124208726,0.07282721
1320038493,0.50706464,0.07312309,0.12908165,0.29073057
1320040872,0.30604964,0.06745965,0.14519319,0.48129755
1330006212,0.09399578,0.2670348,0.19479755,0.44417188
1330007723,0.15838401,0.3547343,0.09757993,0.38930184
1330010923,0.2655528,0.15959567,0.19682899,0.3780226
1330014893,0.19935322,0.26003778,0.36910403,0.17150503
1330015103,0.18758601,0.3727973,0.26243797,0.17717877
