lake_id,arc1,arc2,arc3,arc4
1150000822,0.3968113,0.24448399,0.14154863,0.21715607
1150001092,0.39603683,0.19975643,0.19052635,0.21368043
1150002502,0.5701117,0.23885532,0.17518057,0.015852442
1150002592,0.73514515,0.10478675,0.100861005,0.059207086
1150003802,0.2829169,0.05812906,0.32335326,0.33560082
1150004092,0.19516909,0.12378592,0.23344125,0.44760373
1150005262,0.5063258,0.0970572,0.16446447,0.23215258
1150005972,0.52894276,0.11571723,0.09806681,0.25727323
1150007303,0.5210124,0.043039206,0.025967725,0.40998062
1150008142,0.38659403,0.299941,0.10865908,0.20480593
1160000282,0.26709777,0.08206211,0.08918746,0.5616527
1170006442,0.22699106,0.012224292,0.12555872,0.6352259
1170013163,0.34464428,0.06766012,0.16698115,0.4207145
1170013972,0.55066454,0.08680131,0.057527076,0.3050071
1170014783,0.68902844,0.106566116,0.031408884,0.17299652
1220005463,0.39368406,0.045621276,0.051056765,0.5096379
1220013612,0.043219212,0.1320399,0.117851056,0.70688987
1220053053,0.4016037,0.035729364,0.023996634,0.5386703
1220056833,0.264563,0.046367414,0.049173497,0.63989615
1220056903,0.41126633,0.027453324,0.071028724,0.4902516
1230003032,0.2927041,0.0020155625,0.0033069584,0.7019734
1230009732,0.4767131,0.023677707,0.11211285,0.38749632
1240009142,0.15475571,0.10460281,0.11169996,0.62894154
1240018052,0.1411967,0.00076214276,0.0016041471,0.856437
1240019053,0.71073586,0.005247671,0.010233503,0.27378288
1250034252,0.61233336,0.10373425,0.036404364,0.24752815
1250051122,0.9017021,0.0014782116,0.0008309198,0.095988706
1250064892,0.20192192,0.0011291478,0.0012889139,0.79566
1270003322,0.17086765,0.22416049,0.14618735,0.45878452
1270024123,0.10012379,0.19318126,0.07238878,0.6343062
1270028303,0.5778732,0.17872085,0.06688836,0.1765176
1270040752,0.164863,0.1137192,0.1114575,0.6099603
1270041163,0.18019037,0.014279408,0.2729571,0.53257316
1270045763,0.15411724,0.1268083,0.22144061,0.4976338
1270054173,0.11421245,0.15783298,0.169164,0.5587905
1310000402,0.18273829,0.08985314,0.2719736,0.45543498
1310005562,0.21524179,0.00045758553,0.010678002,0.7736226
1320012743,0.5397476,0.049033847,0.00090902345,0.41030958
1320015733,0.22521336,0.02493749,0.02922776,0.72062135
1320015883,0.16569017,0.03944484,0.013573795,0.7812912
1320018042,0.42129964,0.09649119,0.16177657,0.32043263
1320022222,0.1816608,0.13824506,0.08694292,0.5931512
1320023692,0.67350656,0.121152975,0.07622637,0.12911418
1320023702,0.14615454,0.089369014,0.11228187,0.6521946
1320026362,0.2922963,0.012081947,0.20074627,0.49487546
1320028172,0.3823355,0.17074911,0.06578048,0.38113487
1320029763,0.53470147,0.062854335,0.05200149,0.35044265
1320030072,0.6170394,0.013634166,0.109678715,0.25964773
1320031272,0.6538887,0.014230726,0.110045165,0.22183545
1320031292,0.78419745,0.0409871,0.07929165,0.095523685
1320035402,0.35859355,0.14543681,0.10510689,0.39086276
1320035532,0.41892016,0.18430218,0.13320507,0.26357257
1320036032,0.26217836,0.08072443,0.12077279,0.53632444
1320036142,0.48091465,0.07937865,0.084110014,0.35559678
1320037342,0.14347869,0.050309394,0.066014096,0.74019784
1320038493,0.18821423,0.04723811,0.07018636,0.69436127
1320040872,0.36736393,0.04450158,0.011681095,0.5764533
1330006212,0.22876284,0.0032409297,0.0016375255,0.76635873
1330007723,0.28412548,0.0026306575,0.005309742,0.70793414
1330010923,0.33027688,0.08203261,0.17448583,0.41320464
1330014893,0.35931602,0.114589274,0.060596265,0.46549842
1330015103,0.3691116,0.059521277,0.09258284,0.47878426
1420040083,0.4058407,0.008282478,0.0034027398,0.58247405
1420043703,0.59827375,0.007787531,0.027390981,0.36654773
1420045233,0.40815932,0.016736964,0.008015926,0.56708777
1420049113,0.37316296,0.023748457,0.040068325,0.5630203
1430002253,0.21313423,0.002007686,0.0057713054,0.7790867
1430002872,0.22534354,0.007654951,0.0024165383,0.76458496
1430004273,0.15986936,0.013449057,0.0044591688,0.8222225
1430004323,0.453904,0.0013653428,0.00063699344,0.5440936
1430005083,0.62966436,0.004012315,0.009151363,0.357172
1440001863,0.39491743,0.0037325036,0.0035642309,0.59778595
1440005913,0.7992052,0.012106432,0.028680926,0.1600075
1440011113,0.12088974,0.0052713365,0.041503526,0.8323355
1450003703,0.65122294,0.013269717,0.016195307,0.31931207
1450007622,0.5721788,0.0015771904,0.0058975923,0.42034635
1450009543,0.16374539,0.011617535,0.019467216,0.80516994
1450009923,0.9941361,0.00045243907,0.0005522248,0.004859125
1450011142,0.40176934,0.00039370163,0.0011793214,0.59665763
1450012863,0.060556404,0.025904955,0.04048059,0.8730581
1450014203,0.54506147,0.00076211244,0.0047724084,0.44940406
1460002782,0.3705615,0.009757614,0.00054047233,0.61914045
1460009393,0.5154235,0.01733745,0.01760459,0.44963452
1510001923,0.35476086,0.19551364,0.029478058,0.42024735
1510006093,0.23302034,0.025570717,0.006958065,0.7344509
1510006393,0.16879305,0.004471842,0.008614766,0.8181203
1530011512,0.17241515,0.0026960445,0.0092282435,0.81566054
1620001552,0.53162766,0.046391547,0.027467791,0.39451307
1620004522,0.77308846,0.01541059,0.044568576,0.16693237
1620008282,0.5648715,0.042118955,0.007757082,0.38525248
1620023612,0.43259293,0.029269636,0.020625066,0.5175124
1620031802,0.49385166,0.012290847,0.040554643,0.45330283
1620032342,0.5628586,0.026582018,0.02382608,0.38673332
1620034183,0.37556034,0.02208475,0.029315682,0.57303923
1620063302,0.16370353,0.01772861,0.032327693,0.78624016
1720000552,0.123343535,0.13381414,0.13579096,0.60705143
1720001282,0.4453245,0.08743405,0.18721217,0.2800293
1720001342,0.30447856,0.18398343,0.08094767,0.43059036
1720003902,0.2509302,0.007084808,0.31080902,0.43117598
1720003932,0.39959326,0.3801254,0.02564538,0.1946359
1720004142,0.31807545,0.3044116,0.092536785,0.28497624
1720004172,0.16636516,0.05709069,0.20119633,0.57534784
1720004433,0.33692485,0.11751232,0.13025203,0.41531086
1720004453,0.469451,0.112935,0.080907375,0.33670658
1720007172,0.08798947,0.007258638,0.23328683,0.6714651
1720008692,0.31932828,0.03743264,0.23009308,0.413146
1720009413,0.08987537,0.004156495,0.20737867,0.6985895
1720010272,0.52910304,0.09083876,0.13590315,0.24415505
1720010283,0.33411872,0.043721266,0.08894322,0.5332168
1720033122,0.22199373,0.055167686,0.020861035,0.70197755
1720041492,0.04096472,0.2687078,0.2244742,0.46585324
1720041532,0.029090885,0.11145159,0.4059975,0.45345998
1720046943,0.25385368,0.051016457,0.36874866,0.32638127
1720052653,0.55654323,0.03331721,0.018063203,0.39207637
1720053693,0.4158096,0.04321092,0.029255893,0.51172364
1720054503,0.33168986,0.028390191,0.07325821,0.56666166
1720056903,0.3698869,0.015460346,0.012683835,0.6019689
1810025102,0.1352704,0.002876332,0.001458558,0.86039466
1810030972,0.29381198,0.11643497,0.15236118,0.4373919
1810042913,0.46602136,0.0059868004,0.16448225,0.36350963
1810079153,0.5772057,0.0005657013,0.0052224896,0.41700613
2110017972,0.44784144,0.042166404,0.1440497,0.3659425
2110020813,0.11511139,0.010673057,0.028009282,0.8462063
2110024562,0.35270405,0.00414732,0.0032422263,0.6399064
2110026463,0.27221778,0.012199859,0.00546504,0.71011734
2130000053,0.32465917,0.0084629655,0.044753667,0.6221242
2130000103,0.30042255,0.014792606,0.032812234,0.6519726
2130000133,0.85489494,0.04409665,0.0026278878,0.098380536
2130000363,0.49408895,0.0014348716,0.0013011999,0.50317496
2130002132,0.4718695,0.084692396,0.095573135,0.34786496
2130004282,0.12408811,0.14701784,0.00885799,0.72003615
2130004742,0.08250724,0.0039752894,0.002334574,0.91118294
2130012372,0.62906337,0.007263751,0.0018814558,0.36179137
2130012773,0.349594,0.034289002,0.0010300163,0.615087
2130026062,0.029262321,0.0054114987,0.00057110935,0.96475506
2130026152,0.089596674,0.0033155135,0.0004057095,0.9066821
2140010663,0.20502824,0.0008071236,0.012043316,0.78212136
2140010713,0.1641274,0.013907364,0.01791747,0.8040477
2140010723,0.6789495,0.021766756,0.012664105,0.28661972
2140014592,0.25975844,0.014144065,0.014965889,0.71113163
2140016022,0.14008684,0.021271141,0.027294777,0.8113472
2150005082,0.6414426,0.019798158,0.0013555337,0.33740368
2160009382,0.15487053,0.025630439,0.16234973,0.6571493
2160009923,0.16356045,0.006040181,0.005604478,0.8247949
2160046863,0.26734442,0.026864287,0.04629504,0.6594963
2210000352,0.5940634,0.092262164,0.10212208,0.21155241
2220000093,0.08151923,0.0058030575,0.005563301,0.90711445
2220014373,0.57108116,0.0018103007,0.00026527702,0.4268432
2230005753,0.060696788,0.013541295,0.008667003,0.9170949
2230021903,0.36486676,0.0033481566,0.0013807099,0.63040435
2230037623,0.33507302,0.0019149142,0.0032211132,0.659791
2230043572,0.56588125,0.0006475144,0.0052517285,0.42821944
2230044463,0.51013315,0.003295148,0.0025966605,0.48397505
2230062373,0.7537548,0.0009784889,0.0063547343,0.23891203
2230073093,0.32579327,0.00525044,0.009703528,0.65925276
2240011142,0.055567212,0.0025319827,0.002532084,0.9393687
2250031083,0.7182906,0.004419838,0.004949802,0.2723397
2250031093,0.33961052,0.003264504,0.0024656567,0.65465933
2250061402,0.5442454,0.012314667,0.023277737,0.42016226
2250061733,0.5577753,0.0015993374,0.011991414,0.428634
2250085593,0.52321243,0.0033362885,0.0027920366,0.47065926
2250088883,0.11305802,0.002661847,0.0027985135,0.88148165
2250088893,0.5119342,0.0032356284,0.0052610366,0.47956914
2260001413,0.3279814,0.008668025,0.0055891424,0.6577614
2260031472,0.115251124,0.0011906606,0.0022503063,0.88130796
2270004543,0.7793318,0.002718019,0.0097886855,0.20816155
2270044463,0.9579246,0.014138736,0.0107695265,0.017167166
2270044473,0.65306205,0.035952795,0.048017208,0.26296797
2270060992,0.6779836,0.052570187,0.052515093,0.21693118
2270067462,0.06926074,0.101858184,0.022888783,0.80599225
2270102272,0.29316333,0.0032999846,0.012072215,0.69146454
2270104842,0.23251645,0.0021343094,0.009293281,0.75605595
2270128153,0.29383886,0.002628539,0.0043453593,0.6991872
2270139412,0.43791866,0.0048081623,0.0032822655,0.5539909
2270141422,0.5158843,0.00294177,0.005201431,0.47597244
2280004602,0.15478669,0.0006418892,0.004794031,0.8397774
2310000023,0.82778513,0.052385256,0.011703755,0.10812579
2310000033,0.7418355,0.020802353,0.061027337,0.17633483
2310000123,0.3058262,0.0056354534,0.012405515,0.6761329
2310015232,0.7744006,0.026392229,0.017831521,0.18137561
2310020152,0.18325876,0.0059532803,0.0015428283,0.8092451
2310028243,0.4646503,0.09402413,0.051861458,0.38946405
2310028273,0.5938367,0.101323605,0.032704383,0.27213526
2310028773,0.39784008,0.0037259387,0.029349795,0.5690841
2320004122,0.7490846,0.0027438353,0.0051261033,0.24304539
2320145113,0.5212153,0.06941208,0.010940011,0.39843267
2320145123,0.29605043,0.028622057,0.05003978,0.6252877
2320145143,0.3499611,0.027343888,0.060909458,0.5617856
2320145153,0.6313966,0.02931406,0.051693603,0.2875958
2320145163,0.24483742,0.09296531,0.015407262,0.64678997
2320145183,0.32856882,0.066623874,0.014265541,0.5905418
2320145942,0.7956043,0.023676941,0.061356526,0.11936238
2320146452,0.65424323,0.06348416,0.013823271,0.26844934
2320148232,0.785725,0.039232504,0.07918535,0.09585712
2320253402,0.030437566,0.11265525,0.033918433,0.8229888
2320269562,0.62884134,0.0021040586,0.0018878882,0.3671667
2330001913,0.8214334,0.005998303,0.00469483,0.16787344
2330041242,0.5557554,0.0036071565,0.0028272155,0.4378103
2330042812,0.9028559,0.03329929,0.034478612,0.029366327
2330047972,0.826098,0.004679233,0.0036254646,0.16559732
2330048832,0.4247158,0.0046356656,0.013366374,0.55728215
2330055852,0.61726856,0.0038188885,0.009868119,0.36904442
2340000023,0.13120136,0.0019412092,0.0012927393,0.8655647
2340009563,0.4870645,0.006115213,0.0030551823,0.5037651
2340009603,0.19671611,0.001417676,0.0024912467,0.799375
2340009632,0.8911471,0.008853427,0.0006702004,0.09932927
2340009652,0.87780404,0.0132724065,0.00028540238,0.1086382
2410001812,0.51834464,0.00065429485,0.0013514583,0.4796496
2420056132,0.49981523,0.0021049608,0.004414538,0.49366525
2420056183,0.5564122,0.0019750241,0.0062507777,0.43536192
2420103152,0.11299431,0.0045826673,0.005908292,0.8765148
2420109812,0.45807815,0.0058589615,0.0063460628,0.52971685
2420114672,0.4417553,0.010195838,0.0013528456,0.54669607
2420124262,0.5786848,0.0064588413,0.009983044,0.40487328
2420124352,0.099981695,0.009543427,0.0062724217,0.8842024
2420148343,0.024109632,0.0007851085,0.0002635423,0.97484165
2420169883,0.5449176,0.009231668,0.013376747,0.43247402
2420171232,0.44558397,0.0057566054,0.015470351,0.5331891
2420183212,0.41896203,0.014972333,0.008442829,0.55762285
2420190622,0.16324577,0.0114423605,0.008983133,0.8163287
2420198012,0.60193497,0.0123239225,0.011523085,0.37421805
2420198232,0.58554065,0.01686961,0.0011518701,0.39643785
2420200012,0.089017175,0.014775232,0.009976745,0.8862308
2420211152,0.3442428,0.012782595,0.001371469,0.6416031
2420211453,0.36093685,0.0066200523,0.0020050367,0.630438
2420211463,0.17971072,0.002351506,0.0011052821,0.81683254
2420211473,0.39054328,0.004816928,0.00378443,0.60085535
2420211493,0.44563693,0.014715128,0.003760536,0.53588736
2420212722,0.030940056,0.0071097584,0.003611234,0.9583389
2420216142,0.19180103,0.009522063,0.013548217,0.7851287
2420223932,0.24159117,0.0019204787,0.0028938046,0.7535946
2420224842,0.24344526,0.006232543,0.0006360465,0.7496862
2420247492,0.7081633,0.003119461,0.0040529184,0.2846643
2430002252,0.8045885,0.0029178888,0.005300946,0.1871927
2430007562,0.24203709,0.0020705645,0.0014463592,0.75444597
2430013653,0.56165034,0.003114702,0.003717793,0.43151715
2430018852,0.518214,0.002679667,0.0040933797,0.47501302
2430022262,0.4022677,0.011004133,0.003149996,0.5835781
2430032542,0.79103976,0.006139726,0.0035789863,0.1992416
2430032782,0.90967596,0.0030546817,0.0020703594,0.0851989
2430039872,0.13361378,0.00155224,0.00396093,0.8608731
2430040072,0.22761622,0.0030857767,0.008400477,0.76089746
2430049102,0.30754575,0.003576635,0.0050384635,0.6838392
2430049112,0.13581514,0.004387886,0.0053616026,0.8544354
2430049822,0.7391822,0.009396241,0.004376611,0.2470449
2430050912,0.56926227,0.00095270906,0.009767391,0.42001766
2430051262,0.13570707,0.00042734828,0.0078597665,0.85600585
2430051352,0.54168016,0.009318904,0.00555171,0.44344926
2430052952,0.747854,0.0072484305,0.003990914,0.2409067
2430057462,0.81877995,0.004435272,0.003980494,0.17280427
2430057482,0.39063323,0.0012984682,0.003176815,0.6048914
2430073032,0.06276581,0.0002905262,0.010640992,0.9263027
2430082632,0.24714902,0.0042925896,0.0030334229,0.74552494
2430089002,0.5092113,0.0045494256,0.006990209,0.47924912
2430089012,0.56180185,0.003867346,0.00514752,0.4291833
2430089022,0.7684225,0.0013647567,0.009222361,0.22099039
2430090182,0.2825683,0.008518077,0.0056954636,0.7032181
2430090663,0.07142353,0.0015351301,0.0048860516,0.9221553
2430092802,0.4664973,0.0014534191,0.010267144,0.5217821
2430094883,0.63061047,0.004807434,0.0037438744,0.36083823
2430096262,0.67407876,0.022873836,0.010527259,0.29252014
2430107363,0.25340486,0.0015956205,0.0036167835,0.7413827
2430107373,0.29130164,0.007986802,0.0040224977,0.69668907
2430109252,0.6834057,0.0025607068,0.00036615616,0.31366748
2430120303,0.21345583,0.006516551,0.00072794396,0.7792997
2430120723,0.1610724,0.0025342917,0.0022185422,0.83417475
2430120922,0.11447068,0.006435036,0.00073533703,0.87835896
2430120932,0.4319026,0.00058176863,0.0038713862,0.56364423
2430130682,0.29621512,0.0023166358,0.0049793418,0.69648886
2430132242,0.3861109,0.0034252924,0.0041685775,0.6062952
2430149483,0.35180098,0.0019686222,0.0020410172,0.6441894
2430149653,0.8352088,0.0034856664,0.008779899,0.15252563
2430149783,0.15413404,0.0019209401,0.008139638,0.83580536
2430149842,0.035365127,0.0012489182,0.005656754,0.95772916
2430152152,0.32687932,0.0076796515,0.01176136,0.65367967
2430156432,0.5814415,0.019882815,0.0023381053,0.39633757
2430156902,0.11251501,0.0066138166,0.003595834,0.87727535
2430166882,0.789994,0.0010148807,0.003644476,0.20534661
2430175082,0.27761,0.0017086759,0.005656709,0.7150246
2430180142,0.31361878,0.0049313875,0.010400812,0.67104906
2430182622,0.18008615,0.007294182,0.0035895268,0.8090302
2430182692,0.33842,0.0031928467,0.0068648853,0.6515222
2430185162,0.33924863,0.002639582,0.0077640833,0.6503477
2430186442,0.44144312,0.005865695,0.0030353041,0.54965585
2430190002,0.49618664,0.0020061322,0.007850878,0.4939564
2430195222,0.859852,0.004370273,0.0057835346,0.12999417
2430201522,0.74963194,0.00082367356,0.0102057615,0.23933858
2430215162,0.5119692,0.0037741112,0.0058757146,0.478381
2430215172,0.45432568,0.0034213532,0.011539203,0.53071374
2430215182,0.58151776,0.0027124698,0.0068530664,0.40891677
2430215192,0.7273642,0.005920653,0.0037106571,0.26300454
2430215202,0.4903319,0.0023367708,0.0053732004,0.5019582
2430215282,0.81399095,0.0019554214,0.0019611737,0.18209238
2430217572,0.39235044,0.0044217943,0.009140194,0.59408754
2430217602,0.46113208,0.0046977536,0.0055117076,0.5286584
2430218272,0.58855355,0.002043847,0.007908796,0.40149388
2430219282,0.9928532,0.0031086432,0.0008261448,0.0032119548
2430219322,0.9963909,0.00058347237,0.0021366412,0.0008890132
2430219873,0.35960498,0.0030599604,0.015234933,0.6221002
2430219882,0.7110459,0.01329898,0.0033014745,0.27235368
2430219902,0.3548121,0.0030611255,0.006459443,0.6356673
2430224112,0.112191394,0.0043284767,0.0057635414,0.8777166
